play_id,game_id,season,season_type,week,game_date,home_team,away_team,posteam,defteam,posteam_type,qtr,down,ydstogo,yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,posteam_score,defteam_score,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,wp,vegas_wp,wpa,epa,shotgun,no_huddle,roof,temp,wind,field_goal_attempt,field_goal_result,kick_distance,punt_attempt,fourth_down_converted,fourth_down_failed,qb_spike,qb_kneel,fixed_drive,order_sequence,decision,go_converted,fg_made,is_home,is_first_ot_possession
4573.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,1.0,10.0,49.0,442.0,442.0,442.0,17.0,17.0,0.0,2.0,2.0,0.66412,0.66412,-0.046643455,-0.35490534,0.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,31.0,4573.0,GO,false,,true,true
4594.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,2.0,8.0,47.0,397.0,397.0,397.0,17.0,17.0,0.0,2.0,2.0,0.6174766,0.6174766,-0.072545886,-0.68341374,1.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,31.0,4594.0,GO,false,,true,true
4616.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,3.0,8.0,47.0,390.0,390.0,390.0,17.0,17.0,0.0,2.0,2.0,0.5449307,0.5449307,-0.17155738,-1.5282208,1.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,31.0,4616.0,GO,false,,true,true
4649.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,4.0,8.0,47.0,382.0,382.0,382.0,17.0,17.0,0.0,2.0,2.0,0.3733733,0.3733733,0.2754813,-0.11861252,0.0,0.0,outdoors,76.0,5.0,0.0,,37.0,1.0,0.0,0.0,0.0,0.0,31.0,4649.0,PUNT,false,,true,true
4676.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,LAC,JAX,away,5.0,1.0,10.0,90.0,374.0,374.0,374.0,17.0,17.0,0.0,2.0,2.0,0.3511454,0.3511454,-0.045079093,-0.4464292,1.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,32.0,4676.0,GO,false,,false,false
4700.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,LAC,JAX,away,5.0,2.0,9.0,89.0,337.0,337.0,337.0,17.0,17.0,0.0,2.0,2.0,0.3060663,0.3060663,-0.044821527,-0.5092653,0.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,32.0,4700.0,GO,false,,false,false
4722.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,LAC,JAX,away,5.0,3.0,9.0,89.0,331.0,331.0,331.0,17.0,17.0,0.0,2.0,2.0,0.26124477,0.26124477,-0.1488089,-3.6513276,1.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,32.0,4722.0,GO,false,,false,false
4769.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,1.0,10.0,17.0,311.0,311.0,311.0,17.0,17.0,0.0,2.0,2.0,0.8875641,0.8875641,-0.020377012,-0.4776118,0.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,33.0,4769.0,GO,false,,true,false
4790.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,2.0,9.0,16.0,279.0,279.0,279.0,17.0,17.0,0.0,2.0,2.0,0.8671871,0.8671871,-0.02261388,-0.6567358,0.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,33.0,4790.0,GO,false,,true,false
4811.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,3.0,8.0,15.0,234.0,234.0,234.0,17.0,17.0,0.0,2.0,2.0,0.8445732,0.8445732,-0.0064617004,-0.9397884,0.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,33.0,4811.0,GO,false,,true,false
4855.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,4.0,10.0,17.0,197.0,197.0,197.0,17.0,17.0,0.0,2.0,1.0,0.8381115,0.8381115,0.12506089,0.27837443,0.0,0.0,outdoors,76.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,33.0,4855.0,GO,false,,true,false
4894.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,4.0,5.0,12.0,197.0,197.0,197.0,17.0,17.0,0.0,2.0,1.0,0.96317244,0.96317244,0.03682759,0.1672826,0.0,0.0,outdoors,76.0,5.0,1.0,made,30.0,0.0,0.0,0.0,0.0,0.0,33.0,4894.0,FG,false,true,true,false
4913.0,2017_10_LAC_JAX,2017,REG,10,2017-11-12,JAX,LAC,JAX,LAC,home,5.0,,0.0,,192.0,192.0,192.0,20.0,17.0,3.0,2.0,1.0,,,,,0.0,0.0,outdoors,76.0,5.0,,,,,,,0.0,0.0,33.0,4913.0,GO,,,true,false
4612.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,,0.0,35.0,900.0,900.0,900.0,31.0,31.0,0.0,2.0,2.0,0.57760125,0.57760125,0.0,0.0,0.0,0.0,outdoors,38.0,13.0,0.0,,65.0,0.0,0.0,0.0,0.0,0.0,24.0,4612.0,GO,false,,true,true
4633.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,1.0,10.0,75.0,900.0,900.0,900.0,31.0,31.0,0.0,2.0,2.0,0.57760125,0.57760125,-0.107913,-1.0424625,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4633.0,GO,false,,true,true
4655.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,2.0,12.0,77.0,867.0,867.0,867.0,31.0,31.0,0.0,2.0,2.0,0.46968824,0.46968824,0.120058395,1.3688225,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4655.0,GO,false,,true,true
4684.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,3.0,1.0,66.0,829.0,829.0,829.0,31.0,31.0,0.0,2.0,2.0,0.58974665,0.58974665,0.029880896,0.231477,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4684.0,GO,false,,true,true
4706.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,1.0,10.0,65.0,796.0,796.0,796.0,31.0,31.0,0.0,2.0,2.0,0.61962754,0.61962754,0.24172923,2.1885514,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4706.0,GO,false,,true,true
4728.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,1.0,10.0,30.0,760.0,760.0,760.0,31.0,31.0,0.0,2.0,2.0,0.86135674,0.86135674,-0.032279193,-0.7195295,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4728.0,GO,false,,true,true
4750.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,2.0,11.0,31.0,725.0,725.0,725.0,31.0,31.0,0.0,2.0,2.0,0.82907754,0.82907754,0.094193704,1.5620116,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4750.0,GO,false,,true,true
4820.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,1.0,10.0,17.0,691.0,691.0,691.0,31.0,31.0,0.0,2.0,2.0,0.9232713,0.9232713,-0.017581657,-0.90140206,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4820.0,GO,false,,true,true
4843.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,2.0,12.0,19.0,655.0,655.0,655.0,31.0,31.0,0.0,2.0,2.0,0.9056896,0.9056896,-0.062524445,-1.172641,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4843.0,GO,false,,true,true
4869.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,3.0,20.0,27.0,614.0,614.0,614.0,31.0,31.0,0.0,2.0,2.0,0.84316516,0.84316516,-0.016104287,-0.75906384,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4869.0,GO,false,,true,true
4896.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,4.0,20.0,27.0,608.0,608.0,608.0,31.0,31.0,0.0,2.0,2.0,0.8270609,0.8270609,-0.38975516,-3.2711613,0.0,0.0,outdoors,38.0,13.0,1.0,missed,45.0,0.0,0.0,0.0,0.0,0.0,24.0,4896.0,FG,false,false,true,true
4917.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,1.0,10.0,65.0,603.0,603.0,603.0,31.0,31.0,0.0,2.0,2.0,0.56269425,0.56269425,0.07756675,0.8778182,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4917.0,GO,false,,false,false
4939.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,2.0,1.0,56.0,581.0,581.0,581.0,31.0,31.0,0.0,2.0,2.0,0.640261,0.640261,0.03979811,0.25316924,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4939.0,GO,false,,false,false
4969.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,1.0,10.0,50.0,546.0,546.0,546.0,31.0,31.0,0.0,2.0,2.0,0.68005913,0.68005913,-0.04229191,-0.40013507,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4969.0,GO,false,,false,false
4991.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,2.0,8.0,48.0,509.0,509.0,509.0,31.0,31.0,0.0,2.0,2.0,0.6377672,0.6377672,-0.019995954,-0.14420535,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4991.0,GO,false,,false,false
5031.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,3.0,5.0,45.0,483.0,483.0,483.0,31.0,31.0,0.0,2.0,1.0,0.61777127,0.61777127,-0.1895804,-1.6447439,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,5031.0,GO,false,,false,false
5058.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,4.0,5.0,45.0,477.0,477.0,477.0,31.0,31.0,0.0,2.0,1.0,0.4281909,0.4281909,0.22555006,-0.15193562,0.0,0.0,outdoors,38.0,13.0,0.0,,41.0,1.0,0.0,0.0,0.0,0.0,25.0,5058.0,PUNT,false,,false,false
5082.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,1.0,10.0,96.0,464.0,464.0,464.0,31.0,31.0,0.0,1.0,2.0,0.34625906,0.34625906,0.01168146,0.1552136,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5082.0,GO,false,,true,false
5104.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,2.0,4.0,90.0,434.0,434.0,434.0,31.0,31.0,0.0,1.0,2.0,0.35794052,0.35794052,0.02388446,0.3231701,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5104.0,GO,false,,true,false
5126.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,1.0,10.0,85.0,402.0,402.0,402.0,31.0,31.0,0.0,1.0,2.0,0.381825,0.381825,-0.0890557,-0.9894745,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5126.0,GO,false,,true,false
5148.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,2.0,13.0,88.0,367.0,367.0,367.0,31.0,31.0,0.0,1.0,2.0,0.29276928,0.29276928,-0.010636345,0.027870083,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5148.0,GO,false,,true,false
5170.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,3.0,8.0,83.0,321.0,321.0,321.0,31.0,31.0,0.0,1.0,2.0,0.28213295,0.28213295,0.16430184,2.086944,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5170.0,GO,false,,true,false
5199.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,1.0,10.0,67.0,286.0,286.0,286.0,31.0,31.0,0.0,1.0,2.0,0.4464348,0.4464348,-0.040906053,-0.3904231,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5199.0,GO,false,,true,false
5225.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,2.0,9.0,66.0,260.0,260.0,260.0,31.0,31.0,0.0,1.0,2.0,0.40552872,0.40552872,0.021982897,0.22578698,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5225.0,GO,false,,true,false
5258.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,3.0,2.0,59.0,253.0,253.0,253.0,31.0,31.0,0.0,1.0,2.0,0.42751163,0.42751163,-0.15375037,-1.2716434,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,5258.0,GO,false,,true,false
5285.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,4.0,2.0,59.0,249.0,249.0,249.0,31.0,31.0,0.0,1.0,2.0,0.27376127,0.27376127,0.4134341,-0.36222526,0.0,0.0,outdoors,38.0,13.0,0.0,,44.0,1.0,0.0,0.0,0.0,0.0,26.0,5285.0,PUNT,false,,true,false
5305.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,1.0,10.0,85.0,240.0,240.0,240.0,31.0,31.0,0.0,2.0,1.0,0.31280467,0.31280467,0.43287823,3.1619487,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,5305.0,GO,false,,false,false
5327.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,1.0,10.0,28.0,192.0,192.0,192.0,31.0,31.0,0.0,2.0,1.0,0.7456829,0.7456829,0.033617314,0.39874697,1.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,5327.0,GO,false,,false,false
5349.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,2.0,2.0,20.0,159.0,159.0,159.0,31.0,31.0,0.0,2.0,1.0,0.7793002,0.7793002,0.031022012,0.355863,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,5349.0,GO,false,,false,false
5389.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,1.0,10.0,17.0,120.0,120.0,120.0,31.0,31.0,0.0,2.0,1.0,0.8103222,0.8103222,0.021992706,-0.043055657,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,5389.0,GO,false,,false,false
5412.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,2.0,6.0,13.0,115.0,115.0,115.0,31.0,31.0,0.0,2.0,1.0,0.8323149,0.8323149,0.027461236,0.73290473,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,5412.0,GO,false,,false,false
5459.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,1.0,7.0,7.0,96.0,96.0,96.0,31.0,31.0,0.0,1.0,1.0,0.85977614,0.85977614,,-2.040715,0.0,0.0,outdoors,38.0,13.0,0.0,,,0.0,0.0,0.0,0.0,1.0,27.0,5459.0,GO,false,,false,false
5523.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,MIA,BUF,away,5.0,2.0,8.0,8.0,51.0,51.0,51.0,31.0,31.0,0.0,0.0,1.0,0.97514665,0.97514665,0.024853343,0.08061292,0.0,0.0,outdoors,38.0,13.0,1.0,made,27.0,0.0,0.0,0.0,0.0,0.0,27.0,5523.0,FG,false,true,false,false
5542.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,,0.0,,,,,31.0,34.0,-3.0,1.0,0.0,,,,,0.0,0.0,outdoors,38.0,13.0,,,,,,,0.0,0.0,28.0,5542.0,GO,,,true,false
5556.0,2016_16_MIA_BUF,2016,REG,16,2016-12-24,BUF,MIA,BUF,MIA,home,5.0,,0.0,,47.0,47.0,47.0,31.0,34.0,-3.0,1.0,0.0,,,,,0.0,0.0,outdoors,38.0,13.0,,,,,,,0.0,0.0,28.0,5556.0,GO,,,true,false
4000.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,,0.0,35.0,900.0,900.0,900.0,21.0,21.0,0.0,2.0,2.0,0.51101756,0.51101756,-0.0,-0.3865054,0.0,0.0,outdoors,41.0,1.0,0.0,,70.0,0.0,0.0,0.0,0.0,0.0,26.0,4000.0,GO,false,,false,true
4022.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,10.0,81.0,896.0,896.0,896.0,21.0,21.0,0.0,2.0,2.0,0.51101756,0.51101756,0.05983314,0.73376983,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4022.0,GO,false,,false,true
4046.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,2.0,1.0,72.0,871.0,871.0,871.0,21.0,21.0,0.0,2.0,2.0,0.5708507,0.5708507,0.005928588,-0.010935908,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4046.0,GO,false,,false,true
4067.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,10.0,69.0,834.0,834.0,834.0,21.0,21.0,0.0,2.0,2.0,0.5767793,0.5767793,-0.04705512,-0.48360607,0.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4067.0,GO,false,,false,true
4089.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,2.0,10.0,69.0,830.0,830.0,830.0,21.0,21.0,0.0,2.0,2.0,0.5297242,0.5297242,0.07121591,0.815132,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4089.0,GO,false,,false,true
4113.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,3.0,1.0,60.0,791.0,791.0,791.0,21.0,21.0,0.0,2.0,2.0,0.60094005,0.60094005,0.11236298,1.0721089,0.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4113.0,GO,false,,false,true
4134.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,10.0,49.0,756.0,756.0,756.0,21.0,21.0,0.0,2.0,2.0,0.713303,0.713303,0.06626402,0.6270211,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4134.0,GO,false,,false,true
4158.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,10.0,39.0,718.0,718.0,718.0,21.0,21.0,0.0,2.0,2.0,0.77956706,0.77956706,0.061368648,0.61477846,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4158.0,GO,false,,false,true
4185.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,2.0,1.0,30.0,689.0,689.0,689.0,21.0,21.0,0.0,2.0,2.0,0.8409357,0.8409357,0.059824944,0.52844256,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4185.0,GO,false,,false,true
4206.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,10.0,22.0,655.0,655.0,655.0,21.0,21.0,0.0,2.0,2.0,0.90076065,0.90076065,-0.030313093,-0.69446045,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4206.0,GO,false,,false,true
4229.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,15.0,27.0,633.0,633.0,633.0,21.0,21.0,0.0,2.0,2.0,0.8704476,0.8704476,-0.0030942573,-0.2718643,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4229.0,GO,false,,false,true
4250.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,2.0,13.0,25.0,594.0,594.0,594.0,21.0,21.0,0.0,2.0,2.0,0.8673533,0.8673533,0.043322653,0.889446,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4250.0,GO,false,,false,true
4274.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,3.0,2.0,14.0,559.0,559.0,559.0,21.0,21.0,0.0,2.0,2.0,0.91067594,0.91067594,0.028330926,0.8323489,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4274.0,GO,false,,false,true
4330.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,9.0,9.0,556.0,556.0,556.0,21.0,21.0,0.0,2.0,1.0,0.9390069,0.9390069,-0.008745708,-0.52864325,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4330.0,GO,false,,false,true
4351.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,2.0,9.0,9.0,517.0,517.0,517.0,21.0,21.0,0.0,2.0,1.0,0.9302612,0.9302612,-0.0071213804,-0.71128166,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4351.0,GO,false,,false,true
4377.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,3.0,9.0,9.0,513.0,513.0,513.0,21.0,21.0,0.0,2.0,1.0,0.9231398,0.9231398,0.03643911,2.3735003,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4377.0,GO,false,,false,true
4412.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,1.0,2.0,2.0,504.0,504.0,504.0,21.0,21.0,0.0,2.0,1.0,0.95957893,0.95957893,-0.012502263,-0.43494102,0.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4412.0,GO,false,,false,true
4440.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,2.0,2.0,2.0,499.0,499.0,499.0,21.0,21.0,0.0,2.0,1.0,0.9470767,0.9470767,-0.04716216,-2.6354105,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4440.0,GO,false,,false,true
4481.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,3.0,16.0,16.0,449.0,449.0,449.0,21.0,21.0,0.0,1.0,1.0,0.8999145,0.8999145,0.0435277,-0.4213401,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,26.0,4481.0,GO,false,,false,true
4507.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,CLE,PIT,away,5.0,4.0,16.0,16.0,441.0,441.0,441.0,21.0,21.0,0.0,1.0,1.0,0.94344217,0.94344217,-0.44372493,0.32397547,0.0,0.0,outdoors,41.0,1.0,1.0,made,34.0,0.0,0.0,0.0,0.0,0.0,26.0,4507.0,FG,false,true,false,true
4526.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,PIT,CLE,home,5.0,,0.0,35.0,437.0,437.0,437.0,21.0,24.0,-3.0,1.0,1.0,0.50028276,0.50028276,0.0,0.0,0.0,0.0,outdoors,41.0,1.0,0.0,,65.0,0.0,0.0,0.0,0.0,0.0,27.0,4526.0,GO,false,,true,false
4541.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,PIT,CLE,home,5.0,1.0,10.0,75.0,437.0,437.0,437.0,21.0,24.0,-3.0,1.0,1.0,0.50028276,0.50028276,-0.112108186,-1.0061271,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4541.0,GO,false,,true,false
4562.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,PIT,CLE,home,5.0,2.0,11.0,76.0,397.0,397.0,397.0,21.0,24.0,-3.0,1.0,1.0,0.38817456,0.38817456,-0.00033760117,0.15009624,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4562.0,GO,false,,true,false
4586.0,2016_17_CLE_PIT,2016,REG,17,2017-01-01,PIT,CLE,PIT,CLE,home,5.0,3.0,5.0,70.0,354.0,354.0,354.0,21.0,24.0,-3.0,1.0,1.0,0.38783696,0.38783696,0.14536302,1.4236131,1.0,0.0,outdoors,41.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4586.0,GO,false,,true,false
