game_id,season,week,game_date,posteam,defteam,qtr,yardline_100,ydstogo,game_seconds_remaining,score_differential,wp,kick_distance,inside_twenty,blocked,touchback,return_yards,punter_player_id,punter_player_name,epa,play_id
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,1.0,56.0,8.0,2965.0,0.0,0.38388017,36.0,false,false,false,0.0,00-0030142,B.Wing,0.040608108,529.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,NYG,1.0,64.0,8.0,2858.0,0.0,0.57515895,44.0,false,false,false,0.0,00-0026516,B.Colquitt,0.9149443,667.0
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,2.0,47.0,1.0,2538.0,0.0,0.41914394,43.0,true,false,false,0.0,00-0030142,B.Wing,-0.4359494,918.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,NYG,2.0,94.0,8.0,2449.0,0.0,0.49996388,51.0,false,false,false,7.0,00-0026516,B.Colquitt,-0.15680566,1001.0
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,2.0,58.0,18.0,2323.0,0.0,0.37069973,45.0,true,false,false,-1.0,00-0030142,B.Wing,0.4459577,1167.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,NYG,2.0,79.0,9.0,2145.0,-7.0,0.29215696,41.0,false,false,false,0.0,00-0026516,B.Colquitt,5.478128,1439.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,NYG,3.0,48.0,6.0,1511.0,-8.0,0.22010587,39.0,false,false,false,12.0,00-0026516,B.Colquitt,-0.6476314,2495.0
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,3.0,73.0,4.0,1397.0,8.0,0.7685645,58.0,true,false,false,-3.0,00-0030142,B.Wing,1.1399846,2590.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,NYG,3.0,70.0,11.0,1220.0,-8.0,0.16076435,50.0,false,false,false,4.0,00-0026516,B.Colquitt,1.1340001,2722.0
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,3.0,84.0,8.0,1156.0,8.0,0.7611268,56.0,false,false,false,9.0,00-0030142,B.Wing,0.350681,2827.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,NYG,3.0,56.0,3.0,1076.0,-8.0,0.1828683,42.0,true,false,false,0.0,00-0026516,B.Colquitt,0.22324637,2923.0
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,3.0,64.0,1.0,922.0,8.0,0.83338183,56.0,true,false,false,0.0,00-0030142,B.Wing,0.4745495,3063.0
2016_12_NYG_CLE,2016,12,2016-11-27,CLE,NYG,4.0,95.0,13.0,843.0,-8.0,0.09261137,54.0,false,false,false,19.0,00-0026516,B.Colquitt,0.3252359,3181.0
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,4.0,48.0,8.0,780.0,8.0,0.84869325,43.0,true,false,false,0.0,00-0030142,B.Wing,0.51184607,3278.0
2016_12_NYG_CLE,2016,12,2016-11-27,NYG,CLE,4.0,52.0,2.0,103.0,14.0,0.99836105,52.0,false,false,true,0.0,00-0030142,B.Wing,-1.2342639,4129.0
2016_12_PIT_IND,2016,12,2016-11-24,IND,PIT,1.0,90.0,25.0,3518.0,0.0,0.4366226,42.0,false,false,false,0.0,00-0027145,P.McAfee,0.49403864,130.0
2016_12_PIT_IND,2016,12,2016-11-24,IND,PIT,2.0,73.0,5.0,2254.0,-14.0,0.121042244,50.0,false,false,false,0.0,00-0027145,P.McAfee,-0.20930831,1268.0
2016_12_PIT_IND,2016,12,2016-11-24,PIT,IND,2.0,73.0,6.0,2163.0,14.0,0.8415759,36.0,false,false,false,0.0,00-0031502,J.Berry,-0.76638037,1433.0
2016_12_PIT_IND,2016,12,2016-11-24,PIT,IND,3.0,47.0,7.0,1495.0,14.0,0.88915545,37.0,true,false,false,0.0,00-0031502,J.Berry,0.03472884,2152.0
2016_12_PIT_IND,2016,12,2016-11-24,PIT,IND,4.0,81.0,7.0,558.0,14.0,0.9534065,54.0,false,false,false,0.0,00-0031502,J.Berry,-0.013674004,2838.0
2016_12_PIT_IND,2016,12,2016-11-24,PIT,IND,4.0,50.0,4.0,113.0,21.0,0.9993278,50.0,false,false,true,0.0,00-0031502,J.Berry,-1.036223,3369.0
2016_12_SD_HOU,2016,12,2016-11-27,LAC,HOU,1.0,68.0,3.0,3480.0,0.0,0.39491242,59.0,true,false,false,9.0,00-0032896,D.Kaser,0.384674,120.0
2016_12_SD_HOU,2016,12,2016-11-27,HOU,LAC,1.0,53.0,6.0,3326.0,0.0,0.5787708,53.0,false,false,true,0.0,00-0019714,S.Lechler,-0.5263904,280.0
2016_12_SD_HOU,2016,12,2016-11-27,LAC,HOU,1.0,43.0,5.0,3098.0,0.0,0.3972779,38.0,true,false,false,0.0,00-0032896,D.Kaser,0.05038566,449.0
2016_12_SD_HOU,2016,12,2016-11-27,HOU,LAC,1.0,74.0,2.0,2933.0,0.0,0.5554987,53.0,false,false,false,0.0,00-0019714,S.Lechler,0.49944842,613.0
2016_12_SD_HOU,2016,12,2016-11-27,LAC,HOU,1.0,74.0,15.0,2801.0,0.0,0.3508383,52.0,false,false,false,6.0,00-0032896,D.Kaser,0.35467488,752.0
2016_12_SD_HOU,2016,12,2016-11-27,HOU,LAC,2.0,83.0,18.0,1833.0,-7.0,0.25525564,45.0,false,false,false,11.0,00-0019714,S.Lechler,-0.38697997,1819.0
2016_12_SD_HOU,2016,12,2016-11-27,HOU,LAC,3.0,46.0,6.0,1571.0,-7.0,0.2685265,38.0,true,false,false,0.0,00-0019714,S.Lechler,0.105499834,2136.0
2016_12_SD_HOU,2016,12,2016-11-27,LAC,HOU,3.0,78.0,7.0,1368.0,7.0,0.68245053,53.0,false,false,false,12.0,00-0032896,D.Kaser,-0.94643766,2296.0
2016_12_SD_HOU,2016,12,2016-11-27,LAC,HOU,4.0,52.0,6.0,435.0,11.0,0.9494348,52.0,false,false,true,0.0,00-0032896,D.Kaser,-0.77844805,3206.0
2016_12_SD_HOU,2016,12,2016-11-27,LAC,HOU,4.0,51.0,14.0,150.0,11.0,0.99294657,38.0,true,false,false,0.0,00-0032896,D.Kaser,-0.200032,3665.0
2016_12_SEA_TB,2016,12,2016-11-27,SEA,TB,1.0,79.0,14.0,3066.0,-7.0,0.24241713,54.0,false,false,false,13.0,00-0023742,J.Ryan,0.23671651,481.0
2016_12_SEA_TB,2016,12,2016-11-27,SEA,TB,2.0,52.0,9.0,2661.0,-14.0,0.1341936,48.0,true,false,false,0.0,00-0023742,J.Ryan,0.8498377,858.0
2016_12_SEA_TB,2016,12,2016-11-27,TB,SEA,2.0,41.0,3.0,2199.0,9.0,0.8387984,27.0,true,false,false,0.0,00-0029692,B.Anger,-0.8854655,1423.0
2016_12_SEA_TB,2016,12,2016-11-27,SEA,TB,2.0,86.0,10.0,2074.0,-9.0,0.17650956,43.0,false,false,false,0.0,00-0023742,J.Ryan,-0.3333567,1507.0
2016_12_SEA_TB,2016,12,2016-11-27,SEA,TB,3.0,76.0,11.0,1715.0,-9.0,0.14066343,43.0,false,false,false,11.0,00-0023742,J.Ryan,-0.4182364,2139.0
2016_12_SEA_TB,2016,12,2016-11-27,TB,SEA,3.0,50.0,4.0,1584.0,9.0,0.8427371,46.0,true,false,false,0.0,00-0029692,B.Anger,0.42060316,2234.0
2016_12_SEA_TB,2016,12,2016-11-27,SEA,TB,3.0,70.0,9.0,1451.0,-9.0,0.1427319,42.0,false,false,false,0.0,00-0023742,J.Ryan,0.017256219,2382.0
2016_12_SEA_TB,2016,12,2016-11-27,TB,SEA,3.0,40.0,6.0,1213.0,9.0,0.85128635,31.0,true,false,false,0.0,00-0029692,B.Anger,-0.2441751,2577.0
2016_12_SEA_TB,2016,12,2016-11-27,SEA,TB,3.0,65.0,1.0,1059.0,-9.0,0.119392395,45.0,false,false,false,0.0,00-0023742,J.Ryan,-0.29403046,2683.0
2016_12_SEA_TB,2016,12,2016-11-27,TB,SEA,4.0,63.0,5.0,853.0,9.0,0.84144515,56.0,true,false,false,0.0,00-0029692,B.Anger,1.0380797,2886.0
2016_12_SEA_TB,2016,12,2016-11-27,SEA,TB,4.0,67.0,10.0,709.0,-9.0,0.10075939,55.0,false,false,false,24.0,00-0023742,J.Ryan,-0.9831181,3096.0
2016_12_SF_MIA,2016,12,2016-11-27,MIA,SF,1.0,80.0,3.0,3503.0,0.0,0.4752621,42.0,false,false,false,0.0,00-0031716,M.Darr,-0.012589283,136.0
2016_12_SF_MIA,2016,12,2016-11-27,MIA,SF,1.0,54.0,9.0,3090.0,-7.0,0.2895821,35.0,true,false,false,0.0,00-0031716,M.Darr,-0.025860755,555.0
2016_12_SF_MIA,2016,12,2016-11-27,SF,MIA,1.0,69.0,15.0,2884.0,7.0,0.6632611,59.0,true,false,false,-1.0,00-0032065,B.Pinion,1.475958,760.0
2016_12_SF_MIA,2016,12,2016-11-27,SF,MIA,2.0,68.0,9.0,1858.0,-7.0,0.24439944,44.0,false,false,false,6.0,00-0032065,B.Pinion,-0.3923257,1733.0
2016_12_SF_MIA,2016,12,2016-11-27,MIA,SF,3.0,40.0,26.0,1230.0,3.0,0.7033875,40.0,false,false,true,0.0,00-0031716,M.Darr,-1.0730616,2328.0
2016_12_SF_MIA,2016,12,2016-11-27,SF,MIA,3.0,81.0,11.0,1116.0,-3.0,0.26065022,42.0,false,false,false,1.0,00-0032065,B.Pinion,0.097106814,2444.0
2016_12_SF_MIA,2016,12,2016-11-27,SF,MIA,4.0,77.0,12.0,900.0,-10.0,0.08431964,44.0,false,false,false,0.0,00-0032065,B.Pinion,0.4108805,2740.0
2016_12_SF_MIA,2016,12,2016-11-27,MIA,SF,4.0,71.0,3.0,374.0,10.0,0.93596107,53.0,false,false,false,2.0,00-0031716,M.Darr,0.26811767,3284.0
2016_12_SF_MIA,2016,12,2016-11-27,MIA,SF,4.0,77.0,1.0,110.0,7.0,0.9678803,39.0,false,false,false,0.0,00-0031716,M.Darr,-0.84717214,3832.0
2016_12_TEN_CHI,2016,12,2016-11-27,TEN,CHI,1.0,59.0,2.0,3322.0,0.0,0.47253746,43.0,true,false,false,0.0,00-0025825,B.Kern,-0.0489674,293.0
2016_12_TEN_CHI,2016,12,2016-11-27,CHI,TEN,2.0,75.0,10.0,2657.0,0.0,0.44465676,39.0,false,false,false,0.0,00-0031079,P.O'Donnell,-0.032992627,1035.0
2016_12_TEN_CHI,2016,12,2016-11-27,TEN,CHI,2.0,55.0,3.0,2148.0,7.0,0.7171134,44.0,true,false,false,0.0,00-0025825,B.Kern,0.16019021,1554.0
2016_12_TEN_CHI,2016,12,2016-11-27,CHI,TEN,2.0,82.0,13.0,1945.0,-7.0,0.22308628,55.0,false,false,false,8.0,00-0031079,P.O'Donnell,-0.26208726,1715.0
2016_12_TEN_CHI,2016,12,2016-11-27,CHI,TEN,2.0,66.0,1.0,1844.0,-14.0,0.12655565,45.0,false,false,false,0.0,00-0031079,P.O'Donnell,-0.14800428,2006.0
2016_12_TEN_CHI,2016,12,2016-11-27,CHI,TEN,3.0,95.0,13.0,1026.0,-17.0,0.023137713,43.0,false,false,false,0.0,00-0031079,P.O'Donnell,0.26563132,2737.0
2016_12_TEN_CHI,2016,12,2016-11-27,TEN,CHI,4.0,78.0,7.0,402.0,13.0,0.9681609,47.0,false,false,false,0.0,00-0025825,B.Kern,-0.01837033,3518.0
2016_12_TEN_CHI,2016,12,2016-11-27,TEN,CHI,4.0,74.0,1.0,126.0,6.0,0.9268472,43.0,false,false,false,4.0,00-0025825,B.Kern,-0.6637638,4108.0
2016_12_WAS_DAL,2016,12,2016-11-24,DAL,WAS,1.0,72.0,15.0,2908.0,7.0,0.68293387,53.0,true,false,false,0.0,00-0028664,C.Jones,0.8483907,680.0
2016_12_WAS_DAL,2016,12,2016-11-24,WAS,DAL,3.0,55.0,5.0,1640.0,-11.0,0.12977979,39.0,true,false,false,0.0,00-0030140,T.Way,-0.09417839,2305.0
2016_12_WAS_DAL,2016,12,2016-11-24,DAL,WAS,3.0,45.0,11.0,1377.0,11.0,0.8577366,35.0,true,false,false,0.0,00-0028664,C.Jones,-0.026849514,2471.0
2016_13_BUF_OAK,2016,13,2016-12-04,LV,BUF,1.0,65.0,10.0,3440.0,0.0,0.49621284,46.0,true,false,false,0.0,00-0029123,M.King,0.42246082,231.0
2016_13_BUF_OAK,2016,13,2016-12-04,LV,BUF,2.0,60.0,1.0,2446.0,-7.0,0.28655767,60.0,false,false,true,0.0,00-0029123,M.King,-0.8263123,1153.0
2016_13_BUF_OAK,2016,13,2016-12-04,BUF,LV,2.0,72.0,24.0,2246.0,7.0,0.6563559,33.0,false,false,false,0.0,00-0030551,C.Schmidt,-0.8594366,1310.0
2016_13_BUF_OAK,2016,13,2016-12-04,BUF,LV,2.0,59.0,3.0,1837.0,4.0,0.65338427,44.0,true,false,false,0.0,00-0030551,C.Schmidt,-0.09028074,1803.0
2016_13_BUF_OAK,2016,13,2016-12-04,LV,BUF,3.0,74.0,9.0,1701.0,-8.0,0.18497157,28.0,false,false,false,0.0,00-0029123,M.King,-0.97876734,2163.0
2016_13_BUF_OAK,2016,13,2016-12-04,BUF,LV,3.0,80.0,4.0,1149.0,8.0,0.76448756,35.0,false,false,false,17.0,00-0030551,C.Schmidt,-1.5468825,2796.0
2016_13_BUF_OAK,2016,13,2016-12-04,BUF,LV,4.0,80.0,15.0,896.0,1.0,0.43102786,39.0,false,false,false,0.0,00-0030551,C.Schmidt,0.047837455,3069.0
2016_13_BUF_OAK,2016,13,2016-12-04,BUF,LV,4.0,73.0,8.0,800.0,-6.0,0.14360803,48.0,false,false,false,0.0,00-0030551,C.Schmidt,0.9286228,3303.0
2016_13_BUF_OAK,2016,13,2016-12-04,LV,BUF,4.0,59.0,9.0,666.0,6.0,0.7916923,55.0,true,false,false,0.0,00-0029123,M.King,1.039736,3470.0
2016_13_BUF_OAK,2016,13,2016-12-04,LV,BUF,4.0,61.0,18.0,28.0,14.0,0.9987809,32.0,false,false,false,0.0,00-0029123,M.King,-0.08613657,4229.0
2016_13_CAR_SEA,2016,13,2016-12-04,CAR,SEA,1.0,62.0,9.0,3353.0,-3.0,0.29536533,43.0,true,false,false,0.0,00-0031363,M.Palardy,1.1318668,340.0
2016_13_CAR_SEA,2016,13,2016-12-04,CAR,SEA,1.0,42.0,10.0,2877.0,-10.0,0.15501018,36.0,true,false,false,0.0,00-0031363,M.Palardy,-0.5656731,796.0
2016_13_CAR_SEA,2016,13,2016-12-04,CAR,SEA,2.0,64.0,10.0,2258.0,-10.0,0.1442447,49.0,false,false,false,10.0,00-0031363,M.Palardy,-0.6944007,1500.0
2016_13_CAR_SEA,2016,13,2016-12-04,CAR,SEA,2.0,75.0,10.0,1890.0,-13.0,0.08239171,52.0,false,false,false,2.0,00-0031363,M.Palardy,0.07186733,1900.0
2016_13_CAR_SEA,2016,13,2016-12-04,CAR,SEA,3.0,38.0,7.0,1515.0,-23.0,0.012827057,28.0,true,false,false,0.0,00-0031363,M.Palardy,-0.23627998,2539.0
2016_13_CAR_SEA,2016,13,2016-12-04,SEA,CAR,3.0,76.0,11.0,1282.0,23.0,0.997449,41.0,false,false,false,0.0,00-0023742,J.Ryan,0.3020346,2699.0
2016_13_CAR_SEA,2016,13,2016-12-04,CAR,SEA,4.0,46.0,10.0,576.0,-30.0,0.00008192417,46.0,false,false,true,0.0,00-0031363,M.Palardy,-0.63194185,3514.0
2016_13_DAL_MIN,2016,13,2016-12-01,DAL,MIN,1.0,65.0,8.0,3450.0,0.0,0.38118404,55.0,true,false,false,1.0,00-0028664,C.Jones,0.6304779,173.0
2016_13_DAL_MIN,2016,13,2016-12-01,MIN,DAL,1.0,57.0,9.0,3132.0,0.0,0.5791844,43.0,true,false,false,1.0,00-0030405,J.Locke,0.11227756,438.0
2016_13_DAL_MIN,2016,13,2016-12-01,DAL,MIN,1.0,85.0,10.0,3054.0,0.0,0.35456365,48.0,false,false,false,0.0,00-0028664,C.Jones,0.15683925,583.0
2016_13_DAL_MIN,2016,13,2016-12-01,MIN,DAL,2.0,53.0,10.0,2448.0,3.0,0.68073934,37.0,true,false,false,0.0,00-0030405,J.Locke,-0.3729077,1143.0
2016_13_DAL_MIN,2016,13,2016-12-01,MIN,DAL,2.0,48.0,9.0,2004.0,-4.0,0.41889322,16.0,false,false,false,0.0,00-0030405,J.Locke,-1.358333,1571.0
2016_13_DAL_MIN,2016,13,2016-12-01,DAL,MIN,2.0,59.0,1.0,1920.0,4.0,0.5775697,45.0,true,false,false,0.0,00-0028664,C.Jones,-0.5962094,1674.0
2016_13_DAL_MIN,2016,13,2016-12-01,MIN,DAL,2.0,74.0,11.0,1825.0,-4.0,0.34795368,25.0,false,false,false,0.0,00-0030405,J.Locke,-1.0369813,1885.0
2016_13_DAL_MIN,2016,13,2016-12-01,MIN,DAL,3.0,47.0,16.0,1525.0,-4.0,0.33844706,38.0,true,false,false,0.0,00-0030405,J.Locke,0.06605025,2205.0
2016_13_DAL_MIN,2016,13,2016-12-01,DAL,MIN,3.0,75.0,13.0,1329.0,4.0,0.5548583,42.0,false,false,false,0.0,00-0028664,C.Jones,-0.009356323,2372.0
2016_13_DAL_MIN,2016,13,2016-12-01,DAL,MIN,4.0,60.0,24.0,639.0,-2.0,0.30307218,46.0,true,false,false,-6.0,00-0028664,C.Jones,6.482175,3048.0
2016_13_DAL_MIN,2016,13,2016-12-01,MIN,DAL,4.0,79.0,12.0,405.0,-5.0,0.1446811,33.0,false,false,false,0.0,00-0030405,J.Locke,-0.9640865,3356.0
2016_13_DAL_MIN,2016,13,2016-12-01,MIN,DAL,4.0,64.0,12.0,188.0,-8.0,0.040691596,32.0,false,false,false,0.0,00-0030405,J.Locke,-0.1514633,3636.0
2016_13_DAL_MIN,2016,13,2016-12-01,DAL,MIN,4.0,72.0,4.0,140.0,8.0,0.94502604,41.0,false,false,false,0.0,00-0028664,C.Jones,-0.6831849,3812.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,1.0,74.0,9.0,3563.0,0.0,0.35344067,58.0,false,false,false,4.0,00-0032943,R.Dixon,0.9880192,124.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,1.0,76.0,6.0,3473.0,0.0,0.5474936,65.0,true,false,false,0.0,00-0029304,B.Nortman,1.7516592,240.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,1.0,58.0,9.0,3192.0,0.0,0.38118404,58.0,false,false,true,0.0,00-0032943,R.Dixon,0.0380835,423.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,1.0,71.0,1.0,3103.0,0.0,0.56473744,50.0,false,false,false,-1.0,00-0029304,B.Nortman,-0.050933115,509.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,1.0,60.0,2.0,2980.0,0.0,0.40512285,46.0,true,false,false,0.0,00-0032943,R.Dixon,0.36533287,626.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,1.0,45.0,9.0,2705.0,0.0,0.57350904,36.0,true,false,false,0.0,00-0029304,B.Nortman,0.07823963,853.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,2.0,86.0,5.0,2659.0,0.0,0.35238028,50.0,false,false,false,5.0,00-0032943,R.Dixon,0.09885026,954.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,2.0,44.0,3.0,1988.0,4.0,0.61408377,41.0,true,false,false,0.0,00-0032943,R.Dixon,-0.29260316,1589.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,2.0,76.0,12.0,1860.0,-4.0,0.34062856,53.0,false,false,false,19.0,00-0029304,B.Nortman,-1.780906,1874.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,3.0,72.0,7.0,1758.0,-7.0,0.23848306,41.0,false,false,false,22.0,00-0029304,B.Nortman,-1.5920681,2133.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,3.0,40.0,3.0,1656.0,7.0,0.7573789,35.0,true,false,false,0.0,00-0032943,R.Dixon,-0.19859605,2225.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,3.0,59.0,9.0,1315.0,-14.0,0.08666118,41.0,true,false,false,0.0,00-0029304,B.Nortman,0.25153124,2562.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,3.0,75.0,3.0,1195.0,14.0,0.9226988,45.0,false,false,false,0.0,00-0032943,R.Dixon,0.11173166,2651.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,4.0,68.0,13.0,725.0,7.0,0.78161484,41.0,false,false,false,0.0,00-0032943,R.Dixon,-0.09820407,3249.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,4.0,40.0,3.0,419.0,7.0,0.88085234,40.0,false,false,true,0.0,00-0032943,R.Dixon,-1.399186,3555.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,4.0,55.0,5.0,321.0,-7.0,0.14580706,38.0,true,false,false,0.0,00-0029304,B.Nortman,-0.067307234,3718.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,4.0,74.0,1.0,185.0,7.0,0.89179176,45.0,false,false,false,0.0,00-0032943,R.Dixon,-0.5184656,3801.0
2016_13_DEN_JAX,2016,13,2016-12-04,JAX,DEN,4.0,67.0,6.0,136.0,-7.0,0.088238046,45.0,false,false,false,0.0,00-0029304,B.Nortman,-0.20223667,3889.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,4.0,73.0,5.0,112.0,7.0,0.9598669,47.0,false,false,false,8.0,00-0032943,R.Dixon,-0.45497414,4007.0
2016_13_DET_NO,2016,13,2016-12-04,NO,DET,1.0,93.0,21.0,3510.0,0.0,0.43664518,46.0,false,false,false,0.0,00-0027114,T.Morstead,0.2274314,146.0
2016_13_DET_NO,2016,13,2016-12-04,NO,DET,1.0,58.0,6.0,3037.0,-3.0,0.39208817,50.0,true,false,false,0.0,00-0027114,T.Morstead,0.60115355,535.0
2016_13_DET_NO,2016,13,2016-12-04,NO,DET,2.0,60.0,7.0,2454.0,-10.0,0.20564963,47.0,true,false,false,0.0,00-0027114,T.Morstead,0.13395002,1048.0
2016_13_DET_NO,2016,13,2016-12-04,DET,NO,2.0,81.0,4.0,2342.0,10.0,0.7616748,53.0,false,false,false,24.0,00-0030092,S.Martin,-1.3896127,1153.0
2016_13_DET_NO,2016,13,2016-12-04,NO,DET,4.0,65.0,10.0,621.0,-12.0,0.041635264,19.0,false,false,false,0.0,00-0027114,T.Morstead,-1.8136023,3417.0
2016_13_DET_NO,2016,13,2016-12-04,DET,NO,4.0,43.0,5.0,168.0,15.0,0.9989041,32.0,true,false,false,0.0,00-0030092,S.Martin,-0.8693799,3911.0
2016_13_HOU_GB,2016,13,2016-12-04,HOU,GB,1.0,78.0,4.0,3075.0,0.0,0.35919973,52.0,false,false,false,21.0,00-0019714,S.Lechler,-0.73689353,592.0
2016_13_HOU_GB,2016,13,2016-12-04,GB,HOU,1.0,47.0,4.0,2991.0,0.0,0.58453923,47.0,false,false,true,0.0,00-0029739,J.Schum,-0.8144327,689.0
2016_13_HOU_GB,2016,13,2016-12-04,HOU,GB,2.0,52.0,7.0,2120.0,-7.0,0.21514516,35.0,false,false,false,23.0,00-0019714,S.Lechler,-1.6993942,1303.0
2016_13_HOU_GB,2016,13,2016-12-04,GB,HOU,2.0,55.0,5.0,2050.0,7.0,0.777363,44.0,true,false,false,0.0,00-0029739,J.Schum,0.14926216,1394.0
2016_13_HOU_GB,2016,13,2016-12-04,HOU,GB,2.0,89.0,10.0,2026.0,-7.0,0.1755031,51.0,false,false,false,0.0,00-0019714,S.Lechler,0.6918353,1483.0
2016_13_HOU_GB,2016,13,2016-12-04,GB,HOU,2.0,51.0,7.0,1907.0,7.0,0.7877031,40.0,true,false,false,0.0,00-0029739,J.Schum,-0.29853523,1650.0
2016_13_HOU_GB,2016,13,2016-12-04,GB,HOU,3.0,69.0,9.0,1662.0,7.0,0.73175377,48.0,false,false,false,16.0,00-0029739,J.Schum,-0.7253242,1913.0
2016_13_HOU_GB,2016,13,2016-12-04,HOU,GB,3.0,36.0,5.0,1090.0,0.0,0.4565348,34.0,true,false,false,0.0,00-0019714,S.Lechler,-1.3349335,2457.0
2016_13_HOU_GB,2016,13,2016-12-04,HOU,GB,4.0,44.0,7.0,539.0,-7.0,0.1261209,33.0,true,false,false,0.0,00-0019714,S.Lechler,-0.68637264,2972.0
2016_13_HOU_GB,2016,13,2016-12-04,GB,HOU,4.0,48.0,10.0,12.0,8.0,0.9902248,36.0,true,false,false,0.0,00-0029739,J.Schum,-0.113948524,3563.0
2016_13_IND_NYJ,2016,13,2016-12-05,NYJ,IND,1.0,89.0,10.0,3546.0,0.0,0.45379296,46.0,false,false,false,6.0,00-0032449,L.Edwards,-0.118310064,123.0
2016_13_IND_NYJ,2016,13,2016-12-05,NYJ,IND,1.0,69.0,4.0,3279.0,-7.0,0.26947483,38.0,false,false,false,0.0,00-0032449,L.Edwards,-0.4222033,419.0
2016_13_IND_NYJ,2016,13,2016-12-05,NYJ,IND,1.0,56.0,4.0,3002.0,-14.0,0.15790604,56.0,false,false,true,0.0,00-0032449,L.Edwards,-0.26017657,669.0
2016_13_IND_NYJ,2016,13,2016-12-05,IND,NYJ,1.0,47.0,19.0,2712.0,14.0,0.83683676,44.0,true,false,false,0.0,00-0027145,P.McAfee,0.95824575,960.0
2016_13_IND_NYJ,2016,13,2016-12-05,NYJ,IND,2.0,66.0,6.0,2205.0,-14.0,0.1270299,36.0,false,false,false,0.0,00-0032449,L.Edwards,-0.56720734,1518.0
2016_13_IND_NYJ,2016,13,2016-12-05,NYJ,IND,3.0,63.0,10.0,1294.0,-28.0,0.0010773219,54.0,false,false,false,30.0,00-0032449,L.Edwards,-1.0147194,2416.0
2016_13_IND_NYJ,2016,13,2016-12-05,IND,NYJ,4.0,65.0,3.0,549.0,31.0,0.9998167,51.0,true,false,false,0.0,00-0027145,P.McAfee,0.35723042,3193.0
2016_13_KC_ATL,2016,13,2016-12-04,ATL,KC,2.0,58.0,5.0,2006.0,0.0,0.4919014,46.0,true,false,false,-1.0,00-0028130,M.Bosher,-0.01877336,1710.0
2016_13_KC_ATL,2016,13,2016-12-04,KC,ATL,2.0,70.0,5.0,1860.0,0.0,0.42725924,44.0,false,false,false,-1.0,00-0023534,D.Colquitt,-0.63465405,1912.0
2016_13_KC_ATL,2016,13,2016-12-04,KC,ATL,3.0,45.0,9.0,1098.0,11.0,0.8539772,45.0,false,false,true,0.0,00-0023534,D.Colquitt,-0.984183,2786.0
2016_13_KC_ATL,2016,13,2016-12-04,KC,ATL,4.0,61.0,2.0,574.0,5.0,0.71807903,61.0,false,false,true,0.0,00-0023534,D.Colquitt,-0.8711523,3310.0
2016_13_LA_NE,2016,13,2016-12-04,LA,NE,1.0,85.0,11.0,3286.0,-7.0,0.23951848,50.0,false,false,false,0.0,00-0028872,J.Hekker,0.5539719,356.0
2016_13_LA_NE,2016,13,2016-12-04,NE,LA,1.0,67.0,12.0,3148.0,7.0,0.71433866,43.0,false,false,false,4.0,00-0029984,R.Allen,0.03336779,482.0
2016_13_LA_NE,2016,13,2016-12-04,LA,NE,1.0,64.0,2.0,3050.0,-7.0,0.28250122,45.0,true,false,false,0.0,00-0028872,J.Hekker,0.12712918,574.0
2016_13_LA_NE,2016,13,2016-12-04,NE,LA,1.0,57.0,10.0,2853.0,7.0,0.71574986,39.0,true,false,false,0.0,00-0029984,R.Allen,0.118607804,741.0
2016_13_LA_NE,2016,13,2016-12-04,LA,NE,2.0,75.0,10.0,2470.0,-14.0,0.11759924,61.0,false,false,false,8.0,00-0028872,J.Hekker,0.6754336,1125.0
