game_id,season,week,game_date,home_team,away_team,posteam,defteam,qtr,game_seconds_remaining,half_seconds_remaining,yardline_100,ydstogo,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,wp,vegas_wp,wpa,epa,shotgun,no_huddle,roof,temp,wind,is_dome,is_home,is_clutch,distance_bucket,field_position_bucket,score_bucket,time_bucket,decision,go_converted,fg_made,kick_distance,fixed_drive,order_sequence,play_id
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,1.0,3425.0,1625.0,66.0,1.0,0.0,3.0,3.0,0.5102725,0.5575519,-0.039269596,-0.9226208,0.0,0.0,outdoors,84.0,8.0,false,true,false,1,own_territory,close,early,GO,false,,,1.0,175.0,175.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,1.0,3412.0,1612.0,71.0,6.0,0.0,3.0,3.0,0.4710029,0.4993401,0.021991938,-0.40504763,0.0,0.0,outdoors,84.0,8.0,false,true,false,6-10,own_territory,close,early,PUNT,false,,39.0,1.0,198.0,198.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,1.0,3282.0,1482.0,76.0,18.0,0.0,3.0,3.0,0.41896108,0.39834768,0.014648706,0.22418077,0.0,0.0,outdoors,84.0,8.0,false,false,false,11+,own_territory,close,early,PUNT,false,,50.0,2.0,285.0,285.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,1.0,3030.0,1230.0,43.0,6.0,0.0,3.0,3.0,0.4749633,0.4802173,0.0009635687,-0.44046333,0.0,0.0,outdoors,84.0,8.0,false,false,false,6-10,midfield,close,early,GO,false,,,4.0,543.0,543.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,1.0,3030.0,1230.0,48.0,11.0,0.0,3.0,3.0,0.47592688,0.45207033,-0.0072762966,0.44795814,0.0,0.0,outdoors,84.0,8.0,false,false,false,11+,midfield,close,early,PUNT,false,,39.0,4.0,570.0,570.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,1.0,2741.0,941.0,32.0,15.0,0.0,3.0,3.0,0.5298005,0.5536755,0.06180954,1.7974256,0.0,0.0,outdoors,84.0,8.0,false,true,false,11+,opp_territory,close,early,FG,false,true,50.0,5.0,798.0,798.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,2.0,2587.0,787.0,64.0,10.0,-3.0,3.0,3.0,0.37058654,0.32902214,-0.004404992,0.48040193,0.0,0.0,outdoors,84.0,8.0,false,false,false,6-10,own_territory,close,early,PUNT,false,,49.0,6.0,986.0,986.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,2.0,1986.0,186.0,1.0,1.0,-10.0,1.0,2.0,0.22806047,0.24075165,0.11214915,2.8593578,0.0,0.0,outdoors,84.0,8.0,false,false,false,1,red_zone,deficit,early,GO,true,,,8.0,1526.0,1526.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,3.0,1553.0,1553.0,37.0,1.0,-3.0,3.0,3.0,0.41169885,0.38234794,0.09245321,2.62021,1.0,0.0,outdoors,84.0,8.0,false,false,false,1,opp_territory,close,mid,GO,true,,,10.0,1998.0,1998.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,3.0,1423.0,1423.0,31.0,15.0,-3.0,2.0,3.0,0.35824838,0.353799,-0.08588347,-3.8552082,0.0,0.0,outdoors,84.0,8.0,false,false,false,11+,opp_territory,close,mid,FG,false,false,49.0,10.0,2119.0,2119.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,3.0,1363.0,1363.0,53.0,2.0,3.0,3.0,2.0,0.6756751,0.677618,-0.033028662,-1.1369573,0.0,0.0,outdoors,84.0,8.0,false,true,false,2,midfield,close,mid,PUNT,false,,46.0,11.0,2204.0,2204.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,3.0,1158.0,1158.0,55.0,4.0,-3.0,2.0,3.0,0.31441906,0.2885818,-0.019397289,0.5606744,0.0,0.0,outdoors,84.0,8.0,false,false,false,3-5,midfield,close,mid,PUNT,false,,46.0,12.0,2337.0,2337.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,3.0,946.0,946.0,42.0,1.0,3.0,3.0,2.0,0.7249423,0.7248897,-0.09926751,-3.14418,0.0,0.0,outdoors,84.0,8.0,false,true,false,1,midfield,close,mid,GO,false,,,13.0,2541.0,2541.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,4.0,859.0,859.0,49.0,1.0,-3.0,2.0,3.0,0.3345623,0.31619477,-0.081040144,-1.8792363,0.0,0.0,outdoors,84.0,8.0,false,false,false,1,midfield,close,mid,PUNT,false,,49.0,14.0,2654.0,2654.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,4.0,779.0,779.0,78.0,18.0,3.0,3.0,2.0,0.63014334,0.6184794,0.015007079,0.465403,0.0,0.0,outdoors,84.0,8.0,false,true,false,11+,own_territory,close,late,PUNT,false,,43.0,15.0,2745.0,2745.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,4.0,706.0,706.0,59.0,4.0,-3.0,1.0,3.0,0.26749858,0.2773331,-0.010782331,-0.6681594,0.0,0.0,outdoors,84.0,8.0,false,false,false,3-5,midfield,close,late,PUNT,false,,37.0,16.0,2872.0,2872.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,4.0,463.0,463.0,27.0,14.0,3.0,3.0,1.0,0.80422646,0.7776887,0.07557279,2.9730997,0.0,0.0,outdoors,84.0,8.0,false,true,false,11+,opp_territory,close,late,GO,false,,,17.0,3098.0,3098.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BAL,BUF,4.0,342.0,342.0,19.0,16.0,3.0,3.0,1.0,0.84611624,0.82510066,-0.041462705,0.4691954,0.0,0.0,outdoors,84.0,8.0,false,true,false,11+,red_zone,close,late,FG,false,true,37.0,17.0,3214.0,3214.0
2016_01_BUF_BAL,2016,1,2016-09-11,BAL,BUF,BUF,BAL,4.0,283.0,283.0,86.0,18.0,-6.0,1.0,3.0,0.10051204,0.07776651,-0.00493522,0.012181396,0.0,0.0,outdoors,84.0,8.0,false,false,true,11+,backed_up,deficit,crunch_time,PUNT,false,,43.0,18.0,3367.0,3367.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,CAR,DEN,2.0,2700.0,900.0,59.0,5.0,7.0,1.0,3.0,0.6815712,0.772766,0.0047980845,-0.42458135,0.0,0.0,outdoors,85.0,10.0,false,false,false,3-5,midfield,ahead,early,PUNT,false,,59.0,4.0,840.0,840.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,DEN,CAR,2.0,1915.0,115.0,72.0,7.0,-7.0,1.0,0.0,0.24192919,0.15846448,0.0031428784,-0.02195773,0.0,0.0,outdoors,85.0,10.0,false,true,false,6-10,own_territory,deficit,early,PUNT,false,,44.0,7.0,1607.0,1607.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,CAR,DEN,3.0,1593.0,1593.0,56.0,1.0,10.0,3.0,3.0,0.8327634,0.8676529,-0.05619076,-0.77954,0.0,0.0,outdoors,85.0,10.0,false,false,false,1,midfield,ahead,mid,PUNT,false,,56.0,10.0,2035.0,2035.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,CAR,DEN,3.0,1366.0,1366.0,89.0,10.0,10.0,3.0,3.0,0.77427065,0.8462139,0.023125544,2.2065659,0.0,0.0,outdoors,85.0,10.0,false,false,false,6-10,backed_up,ahead,mid,PUNT,false,,76.0,12.0,2241.0,2241.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,DEN,CAR,3.0,1251.0,1251.0,85.0,9.0,-10.0,3.0,3.0,0.13549532,0.08674806,-0.006669,0.4677549,0.0,0.0,outdoors,85.0,10.0,false,true,false,6-10,backed_up,deficit,mid,PUNT,false,,54.0,13.0,2347.0,2347.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,CAR,DEN,3.0,1150.0,1150.0,68.0,17.0,10.0,3.0,3.0,0.79510415,0.83677304,0.037947237,0.6490688,0.0,0.0,outdoors,85.0,10.0,false,false,false,11+,own_territory,ahead,mid,PUNT,false,,61.0,14.0,2512.0,2512.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,DEN,CAR,4.0,646.0,646.0,2.0,1.0,-3.0,3.0,2.0,0.5674122,0.45614225,0.09820008,2.3241966,0.0,0.0,outdoors,85.0,10.0,false,true,false,1,red_zone,close,late,GO,true,,,17.0,3053.0,3053.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,CAR,DEN,4.0,265.0,265.0,18.0,5.0,-4.0,2.0,2.0,0.39387465,0.45248955,-0.12070358,0.37753,0.0,0.0,outdoors,85.0,10.0,false,false,true,3-5,red_zone,deficit,crunch_time,FG,false,true,36.0,18.0,3425.0,3425.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,DEN,CAR,4.0,197.0,197.0,82.0,17.0,1.0,2.0,1.0,0.5966545,0.40435797,-0.04617569,-0.33316803,0.0,0.0,outdoors,85.0,10.0,false,true,true,11+,backed_up,close,crunch_time,PUNT,false,,42.0,19.0,3543.0,3543.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,CAR,DEN,4.0,120.0,120.0,71.0,21.0,-1.0,1.0,2.0,0.27019456,0.29678434,0.18693066,2.013688,1.0,0.0,outdoors,85.0,10.0,false,false,true,11+,own_territory,close,crunch_time,GO,false,,,20.0,3673.0,3673.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,1.0,2970.0,1170.0,78.0,12.0,-7.0,3.0,3.0,0.25463706,0.40622547,-0.031499863,-1.4856143,0.0,0.0,closed,,,true,true,false,11+,own_territory,deficit,early,PUNT,false,,49.0,3.0,613.0,613.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,1.0,2869.0,1069.0,31.0,1.0,7.0,3.0,3.0,0.7394913,0.6286699,-0.07085252,-4.165968,0.0,0.0,closed,,,true,false,false,1,opp_territory,ahead,early,GO,false,,,4.0,705.0,705.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,2.0,2488.0,688.0,10.0,10.0,-7.0,3.0,3.0,0.36077246,0.48156732,-0.016880602,0.14794803,0.0,0.0,closed,,,true,true,false,6-10,red_zone,deficit,early,FG,false,true,28.0,5.0,1096.0,1096.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,2.0,2295.0,495.0,77.0,9.0,4.0,3.0,2.0,0.58666503,0.47193804,0.006120503,-0.6751102,0.0,0.0,closed,,,true,false,false,6-10,own_territory,ahead,early,PUNT,false,,47.0,6.0,1306.0,1306.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,2.0,1915.0,115.0,58.0,6.0,-3.0,3.0,2.0,0.36404872,0.27987483,-0.01458317,-0.42148188,0.0,0.0,closed,,,true,false,false,6-10,midfield,close,early,PUNT,false,,41.0,8.0,1696.0,1696.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,2.0,1850.0,50.0,85.0,12.0,3.0,2.0,2.0,0.5618314,0.6439204,0.042232484,0.08339177,0.0,0.0,closed,,,true,true,false,11+,backed_up,close,early,PUNT,false,,60.0,9.0,1794.0,1794.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,3.0,1640.0,1640.0,10.0,10.0,-4.0,3.0,3.0,0.48211133,0.5823475,-0.018926978,0.14500402,0.0,0.0,closed,,,true,true,false,6-10,red_zone,deficit,mid,FG,false,true,28.0,13.0,2249.0,2249.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,3.0,1569.0,1569.0,77.0,12.0,1.0,3.0,3.0,0.44860882,0.38756016,0.0038093328,0.38231516,0.0,0.0,closed,,,true,false,false,11+,own_territory,close,mid,PUNT,false,,46.0,14.0,2349.0,2349.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,3.0,1504.0,1504.0,73.0,14.0,-1.0,3.0,3.0,0.43562818,0.48844334,-0.008455873,-0.38362747,0.0,0.0,closed,,,true,true,false,11+,own_territory,close,mid,PUNT,false,,41.0,15.0,2444.0,2444.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,3.0,1370.0,1370.0,38.0,2.0,1.0,3.0,2.0,0.55454785,0.52412045,-0.07068813,-1.0039206,0.0,0.0,closed,,,true,false,false,2,opp_territory,close,mid,PUNT,false,,29.0,16.0,2591.0,2591.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,3.0,1123.0,1123.0,70.0,1.0,-1.0,2.0,3.0,0.47130617,0.49960804,-0.0032150447,0.12848926,0.0,0.0,closed,,,true,true,false,1,own_territory,close,mid,PUNT,false,,58.0,17.0,2764.0,2764.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,3.0,1065.0,1065.0,82.0,6.0,1.0,3.0,2.0,0.46127698,0.39961928,-0.028076261,0.004154391,0.0,0.0,closed,,,true,false,false,6-10,backed_up,close,mid,PUNT,false,,46.0,18.0,2861.0,2861.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,4.0,550.0,550.0,64.0,15.0,-6.0,3.0,2.0,0.12310553,0.102752246,0.00748425,-0.9445166,0.0,0.0,closed,,,true,false,false,11+,own_territory,deficit,late,PUNT,false,,43.0,20.0,3310.0,3310.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,4.0,374.0,374.0,20.0,6.0,6.0,2.0,2.0,0.8944474,0.91552955,0.021201558,0.48327532,0.0,0.0,closed,,,true,true,false,6-10,red_zone,ahead,late,FG,false,true,38.0,21.0,3472.0,3472.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,4.0,296.0,296.0,76.0,12.0,-9.0,2.0,2.0,0.03626111,0.037059776,0.001306802,0.4150513,0.0,0.0,closed,,,true,false,false,11+,own_territory,deficit,crunch_time,PUNT,false,,44.0,22.0,3578.0,3578.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,4.0,126.0,126.0,56.0,7.0,9.0,0.0,0.0,0.98268914,0.9762744,-0.012337165,-0.44944385,0.0,0.0,closed,,,true,true,false,6-10,midfield,ahead,crunch_time,PUNT,false,,35.0,23.0,3817.0,3817.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,CHI,HOU,4.0,18.0,18.0,55.0,10.0,-9.0,0.0,0.0,0.008920472,0.0039153015,-0.0065068416,-0.66489214,1.0,0.0,closed,,,true,false,false,6-10,midfield,deficit,crunch_time,GO,false,,,24.0,4010.0,4010.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,CIN,NYJ,1.0,3462.0,1662.0,72.0,7.0,0.0,2.0,3.0,0.34329668,0.41464564,0.04332927,0.7885972,0.0,0.0,outdoors,79.0,17.0,false,false,false,6-10,own_territory,close,early,PUNT,false,,58.0,1.0,161.0,161.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,1.0,2925.0,1125.0,4.0,4.0,7.0,3.0,2.0,0.82124716,0.79237753,-0.05519171,-3.2331347,0.0,0.0,outdoors,79.0,17.0,false,true,false,3-5,red_zone,ahead,early,FG,false,false,22.0,4.0,782.0,782.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,CIN,NYJ,1.0,2792.0,992.0,15.0,5.0,-7.0,2.0,3.0,0.2521123,0.31999105,0.023240775,0.23355585,0.0,0.0,outdoors,79.0,17.0,false,false,false,3-5,red_zone,deficit,early,FG,false,true,33.0,5.0,929.0,929.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,2.0,2626.0,826.0,61.0,15.0,4.0,3.0,2.0,0.6875937,0.60559773,0.00315544,0.23757266,0.0,0.0,outdoors,79.0,17.0,false,true,false,11+,own_territory,ahead,early,PUNT,false,,54.0,6.0,1139.0,1139.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,CIN,NYJ,2.0,2288.0,488.0,85.0,20.0,-3.0,2.0,3.0,0.2446484,0.26655635,0.0075927973,-0.3688943,0.0,0.0,outdoors,79.0,17.0,false,false,false,11+,backed_up,close,early,PUNT,false,,30.0,9.0,1554.0,1554.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,2.0,2003.0,203.0,27.0,5.0,3.0,3.0,1.0,0.73649246,0.70276266,0.008170515,1.0801159,0.0,0.0,outdoors,79.0,17.0,false,true,false,3-5,opp_territory,close,early,FG,false,true,45.0,10.0,1784.0,1784.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,CIN,NYJ,2.0,1801.0,1.0,3.0,3.0,-6.0,0.0,3.0,0.33033133,0.35263458,-0.009260595,0.037339356,0.0,0.0,outdoors,79.0,17.0,false,false,false,3-5,red_zone,deficit,early,FG,false,true,21.0,11.0,2178.0,2178.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,3.0,1620.0,1620.0,77.0,9.0,3.0,3.0,3.0,0.5989875,0.5564753,0.0036028624,0.10616655,0.0,0.0,outdoors,79.0,17.0,false,true,false,6-10,own_territory,close,mid,PUNT,false,,47.0,12.0,2386.0,2386.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,CIN,NYJ,3.0,1507.0,1507.0,69.0,15.0,-3.0,3.0,3.0,0.2740607,0.30635476,0.04632339,0.8661312,0.0,0.0,outdoors,79.0,17.0,false,false,false,11+,own_territory,close,mid,PUNT,false,,56.0,13.0,2499.0,2499.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,3.0,1346.0,1346.0,61.0,4.0,3.0,3.0,3.0,0.6607094,0.6280649,0.010645688,0.81764185,0.0,0.0,outdoors,79.0,17.0,false,true,false,3-5,own_territory,close,mid,PUNT,false,,53.0,14.0,2645.0,2645.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,4.0,689.0,689.0,2.0,2.0,-4.0,2.0,3.0,0.49781117,0.50524294,-0.060854167,0.033475667,0.0,0.0,outdoors,79.0,17.0,false,true,false,2,red_zone,deficit,late,FG,false,true,20.0,16.0,3165.0,3165.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,CIN,NYJ,4.0,546.0,546.0,34.0,12.0,1.0,3.0,2.0,0.5318574,0.5917227,-0.095513046,-3.264642,0.0,0.0,outdoors,79.0,17.0,false,false,false,11+,opp_territory,close,late,FG,false,false,52.0,17.0,3363.0,3363.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,4.0,205.0,205.0,6.0,1.0,-1.0,1.0,3.0,0.65999854,0.6427384,-0.02698189,0.06705851,0.0,0.0,outdoors,79.0,17.0,false,true,true,1,red_zone,close,crunch_time,FG,false,true,23.0,18.0,3613.0,3613.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,CIN,NYJ,4.0,58.0,58.0,29.0,2.0,-2.0,2.0,0.0,0.4329108,0.59041053,0.13832384,1.0567486,0.0,0.0,outdoors,79.0,17.0,false,false,true,2,opp_territory,close,crunch_time,FG,false,true,47.0,19.0,3904.0,3904.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,1.0,3224.0,1424.0,70.0,5.0,-7.0,3.0,3.0,0.25055182,0.21590534,0.0031355023,-0.05704469,0.0,0.0,outdoors,85.0,14.0,false,false,false,3-5,own_territory,deficit,early,PUNT,false,,49.0,2.0,387.0,387.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,1.0,3085.0,1285.0,67.0,12.0,7.0,3.0,3.0,0.71666557,0.7610044,-0.0071617365,0.5630138,0.0,0.0,outdoors,85.0,14.0,false,true,false,11+,own_territory,ahead,early,PUNT,false,,67.0,3.0,576.0,576.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,1.0,2970.0,1170.0,77.0,7.0,-7.0,3.0,3.0,0.2522953,0.23247239,-0.04432264,-1.2530506,0.0,0.0,outdoors,85.0,14.0,false,false,false,6-10,own_territory,deficit,early,PUNT,false,,59.0,4.0,666.0,666.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,1.0,2751.0,951.0,28.0,8.0,7.0,3.0,3.0,0.74104196,0.79263824,-0.061839074,-3.1381555,0.0,0.0,outdoors,85.0,14.0,false,true,false,6-10,opp_territory,ahead,early,FG,false,false,46.0,5.0,794.0,794.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,2.0,2690.0,890.0,59.0,5.0,-7.0,3.0,3.0,0.27521482,0.22290467,-0.067765266,-2.942606,0.0,0.0,outdoors,85.0,14.0,false,false,false,3-5,midfield,deficit,early,GO,false,,,6.0,897.0,897.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,2.0,2553.0,753.0,4.0,4.0,7.0,3.0,3.0,0.7994542,0.8185353,-0.025036514,0.049567387,0.0,0.0,outdoors,85.0,14.0,false,true,false,3-5,red_zone,ahead,early,FG,false,true,22.0,7.0,1018.0,1018.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,2.0,2263.0,463.0,72.0,5.0,3.0,3.0,3.0,0.5717904,0.63412166,0.028962553,0.05586956,0.0,0.0,outdoors,85.0,14.0,false,true,false,3-5,own_territory,close,early,PUNT,false,,72.0,9.0,1380.0,1380.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,2.0,1828.0,28.0,19.0,10.0,3.0,2.0,2.0,0.6779471,0.71683156,0.015066683,0.35844648,0.0,0.0,outdoors,85.0,14.0,false,true,false,6-10,red_zone,close,early,FG,false,true,38.0,11.0,1837.0,1837.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,3.0,1741.0,1741.0,17.0,10.0,-6.0,2.0,3.0,0.29093754,0.25847661,0.027593791,0.31351477,0.0,0.0,outdoors,85.0,14.0,false,false,false,6-10,red_zone,deficit,early,FG,false,true,35.0,13.0,2096.0,2096.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,3.0,1562.0,1562.0,52.0,10.0,3.0,3.0,2.0,0.664822,0.6640504,-0.018234551,0.061751142,0.0,0.0,outdoors,85.0,14.0,false,true,false,6-10,midfield,close,mid,PUNT,false,,37.0,14.0,2317.0,2317.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,3.0,1324.0,1324.0,40.0,4.0,5.0,3.0,2.0,0.74923944,0.78546757,0.05621928,3.0212965,1.0,0.0,outdoors,85.0,14.0,false,true,false,3-5,opp_territory,ahead,mid,GO,true,,,16.0,2538.0,2538.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,3.0,1114.0,1114.0,57.0,2.0,-12.0,2.0,3.0,0.084797576,0.06242802,0.011082515,-0.2648192,0.0,0.0,outdoors,85.0,14.0,false,false,false,2,midfield,deficit,mid,PUNT,false,,42.0,17.0,2731.0,2731.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,4.0,900.0,900.0,43.0,14.0,12.0,3.0,2.0,0.9064524,0.93340397,0.03843213,1.0716611,0.0,0.0,outdoors,85.0,14.0,false,true,false,11+,midfield,ahead,mid,PUNT,false,,42.0,18.0,2914.0,2914.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,4.0,836.0,836.0,96.0,7.0,-12.0,2.0,3.0,0.033074845,0.044521786,0.022323262,-0.13436182,0.0,0.0,outdoors,85.0,14.0,false,false,false,6-10,backed_up,deficit,late,PUNT,false,,43.0,19.0,3001.0,3001.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,4.0,701.0,701.0,45.0,8.0,12.0,3.0,2.0,0.9374703,0.95302653,0.0048917085,-0.6625891,0.0,0.0,outdoors,85.0,14.0,false,true,false,6-10,midfield,ahead,late,PUNT,false,,45.0,20.0,3118.0,3118.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,4.0,608.0,608.0,79.0,9.0,-12.0,2.0,3.0,0.027487505,0.03690244,0.0054274313,0.1578906,0.0,0.0,outdoors,85.0,14.0,false,false,false,6-10,own_territory,deficit,late,PUNT,false,,58.0,21.0,3201.0,3201.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,4.0,275.0,275.0,40.0,16.0,12.0,2.0,2.0,0.98632413,0.9890059,-0.0150083415,-0.34373748,0.0,0.0,outdoors,85.0,14.0,false,true,false,11+,opp_territory,ahead,crunch_time,PUNT,false,,32.0,22.0,3496.0,3496.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,CLE,PHI,4.0,221.0,221.0,85.0,3.0,-12.0,2.0,2.0,0.01780609,0.01624271,-0.014498271,-3.371867,1.0,0.0,outdoors,85.0,14.0,false,false,false,3-5,backed_up,deficit,crunch_time,GO,false,,,23.0,3587.0,3587.0
2016_01_DET_IND,2016,1,2016-09-11,IND,DET,IND,DET,1.0,3256.0,1456.0,48.0,12.0,0.0,3.0,3.0,0.48689947,0.49455124,0.033385485,-0.48681912,0.0,0.0,open,,,false,true,false,11+,midfield,close,early,PUNT,false,,48.0,1.0,265.0,265.0
2016_01_DET_IND,2016,1,2016-09-11,IND,DET,IND,DET,1.0,2898.0,1098.0,73.0,8.0,-7.0,3.0,3.0,0.26193902,0.30226007,0.030205637,0.7038583,0.0,0.0,open,,,false,true,false,6-10,own_territory,deficit,early,PUNT,false,,52.0,3.0,599.0,599.0
2016_01_DET_IND,2016,1,2016-09-11,IND,DET,DET,IND,1.0,2820.0,1020.0,76.0,6.0,7.0,3.0,3.0,0.66320646,0.66122925,0.016233623,0.723114,0.0,0.0,open,,,false,false,false,6-10,own_territory,ahead,early,PUNT,false,,57.0,4.0,692.0,692.0
2016_01_DET_IND,2016,1,2016-09-11,IND,DET,IND,DET,1.0,2779.0,979.0,75.0,8.0,-7.0,3.0,3.0,0.25875166,0.2883306,0.033392996,0.9385894,0.0,0.0,open,,,false,true,false,6-10,own_territory,deficit,early,PUNT,false,,47.0,5.0,783.0,783.0
2016_01_DET_IND,2016,1,2016-09-11,IND,DET,IND,DET,2.0,2097.0,297.0,32.0,4.0,-14.0,1.0,3.0,0.13834311,0.17805687,-0.005820051,1.3232528,0.0,0.0,open,,,false,true,false,3-5,opp_territory,deficit,early,FG,false,true,50.0,7.0,1399.0,1399.0
2016_01_DET_IND,2016,1,2016-09-11,IND,DET,DET,IND,3.0,1668.0,1668.0,71.0,6.0,11.0,3.0,3.0,0.8209961,0.7760013,-0.004526362,0.73802274,0.0,0.0,open,,,false,false,false,6-10,own_territory,ahead,mid,PUNT,false,,56.0,11.0,2156.0,2156.0
