season,week,game_date,game_id,team,epa_allowed_roll6,stop_rate_roll6,yards_allowed_roll6,points_allowed_roll6
2019,5,2019-10-06,2019_05_JAX_CAR,JAX,,,,
2019,6,2019-10-13,2019_06_NO_JAX,JAX,,,,
2019,7,2019-10-20,2019_07_JAX_CIN,JAX,0.14204209,0.5916157558771196,33.21457,1.8530303
2019,8,2019-10-27,2019_08_NYJ_JAX,JAX,-0.4429183,0.6230499962399313,28.495522,1.3887447
2019,9,2019-11-03,2019_09_HOU_JAX,JAX,-0.49742147,0.6388888921924636,27.267082,1.3840827
2019,11,2019-11-17,2019_11_JAX_IND,JAX,-0.15349527,0.603625382553954,28.9489,1.7113553
2019,12,2019-11-24,2019_12_JAX_TEN,JAX,-0.007127265,0.6060258755794471,30.086432,1.87336
2019,13,2019-12-01,2019_13_TB_JAX,JAX,0.19627519,0.5944518015053729,30.419764,2.0528471
2019,14,2019-12-08,2019_14_LAC_JAX,JAX,0.15651105,0.5935224530760245,29.050531,2.1182318
2019,15,2019-12-15,2019_15_JAX_OAK,JAX,0.886965,0.5549375393125393,34.336246,2.6658509
2019,16,2019-12-22,2019_16_JAX_ATL,JAX,1.1112918,0.5191825535575535,37.646503,2.7402098
2019,17,2019-12-29,2019_17_IND_JAX,JAX,0.99462795,0.5201540925404562,38.661655,2.670513
2020,1,2020-09-13,2020_01_IND_JAX,JAX,,,,
2020,2,2020-09-20,2020_02_JAX_TEN,JAX,,,,
2020,3,2020-09-24,2020_03_MIA_JAX,JAX,,,,
2020,4,2020-10-04,2020_04_JAX_CIN,JAX,,,,
2020,5,2020-10-11,2020_05_JAX_HOU,JAX,,,,
2020,6,2020-10-18,2020_06_DET_JAX,JAX,,,,
2020,7,2020-10-25,2020_07_JAX_LAC,JAX,1.1701951,0.5581126391049148,40.898315,2.9521885
2020,9,2020-11-08,2020_09_HOU_JAX,JAX,1.0817912,0.5678182480168729,38.419483,3.0461037
2020,10,2020-11-15,2020_10_JAX_GB,JAX,0.90581685,0.5809154213591444,37.713924,2.871104
2020,11,2020-11-22,2020_11_PIT_JAX,JAX,0.57061684,0.5931900448837678,37.878025,2.6621296
2020,12,2020-11-29,2020_12_CLE_JAX,JAX,0.37857842,0.5996712320467732,35.008564,2.5082834
2020,13,2020-12-06,2020_13_JAX_MIN,JAX,0.47187057,0.5930994293638594,35.408566,2.5082834
2020,14,2020-12-13,2020_14_TEN_JAX,JAX,0.1330439,0.5892326180396618,33.6775,2.2535486
2020,15,2020-12-20,2020_15_JAX_BAL,JAX,0.40880856,0.5592714416499139,34.794384,2.2589598
2020,16,2020-12-27,2020_16_CHI_JAX,JAX,0.63954777,0.5561739989691379,36.416607,2.5172932
2020,17,2021-01-03,2020_17_JAX_IND,JAX,1.0806848,0.537094236139375,36.783062,2.779045
2021,1,2021-09-12,2021_01_JAX_HOU,JAX,,,,
2021,2,2021-09-19,2021_02_DEN_JAX,JAX,,,,
2021,3,2021-09-26,2021_03_ARI_JAX,JAX,,,,
2021,4,2021-09-30,2021_04_JAX_CIN,JAX,,,,
2021,5,2021-10-10,2021_05_TEN_JAX,JAX,,,,
2021,6,2021-10-17,2021_06_MIA_JAX,JAX,,,,
2021,8,2021-10-31,2021_08_JAX_SEA,JAX,0.8025368,0.5620924173747576,37.469734,2.4003246
2021,9,2021-11-07,2021_09_BUF_JAX,JAX,0.86086774,0.5495520476915309,35.941162,2.476515
2021,10,2021-11-14,2021_10_JAX_IND,JAX,0.4693241,0.559261558158617,35.484932,2.2391415
2021,11,2021-11-21,2021_11_SF_JAX,JAX,0.33584738,0.5803159667130254,33.61421,2.1098678
2021,12,2021-11-28,2021_12_ATL_JAX,JAX,0.50700057,0.5823033870579338,32.003094,2.220979
2021,13,2021-12-05,2021_13_JAX_LA,JAX,0.35562253,0.6008407293452761,31.403097,2.0543125
2021,14,2021-12-12,2021_14_JAX_TEN,JAX,0.6442872,0.5687931609006488,31.839457,2.3679488
2021,15,2021-12-19,2021_15_HOU_JAX,JAX,0.42894354,0.5911717082791962,32.00764,2.1543124
2021,16,2021-12-26,2021_16_JAX_NYJ,JAX,0.79392177,0.5815209707775815,30.691141,2.4977467
2021,17,2022-01-02,2021_17_JAX_NE,JAX,1.1245056,0.5489365798598572,33.816498,2.7612793
2021,18,2022-01-09,2021_18_IND_JAX,JAX,1.1871461,0.5164275206599768,35.499832,3.039057
2022,1,2022-09-11,2022_01_JAX_WAS,JAX,,,,
2022,2,2022-09-18,2022_02_IND_JAX,JAX,,,,
2022,3,2022-09-25,2022_03_JAX_LAC,JAX,,,,
2022,4,2022-10-02,2022_04_JAX_PHI,JAX,,,,
2022,5,2022-10-09,2022_05_HOU_JAX,JAX,,,,
2022,6,2022-10-16,2022_06_JAX_IND,JAX,,,,
2022,7,2022-10-23,2022_07_NYG_JAX,JAX,-0.36058655,0.6942143016448572,30.916918,1.7416667
2022,8,2022-10-30,2022_08_DEN_JAX,JAX,-0.1596365,0.6573915950304839,34.55581,1.8319445
2022,9,2022-11-06,2022_09_LV_JAX,JAX,0.1818065,0.6361892634114855,35.850002,2.1236112
2022,10,2022-11-13,2022_10_JAX_KC,JAX,0.56359226,0.6207615661087883,36.0,2.2902777
2022,12,2022-11-27,2022_12_BAL_JAX,JAX,0.74183017,0.608872259427815,37.794193,2.296591
2022,13,2022-12-04,2022_13_JAX_DET,JAX,0.8550458,0.5876300988106543,39.97904,2.4890153
2022,14,2022-12-11,2022_14_JAX_TEN,JAX,0.98103505,0.5709501224084557,40.804966,2.6630893
2022,15,2022-12-18,2022_15_DAL_JAX,JAX,0.5859156,0.5893971846055179,36.804966,2.489478
2022,16,2022-12-22,2022_16_JAX_NYJ,JAX,0.6564608,0.5690680538597205,37.721634,2.6700337
2022,17,2023-01-01,2022_17_JAX_HOU,JAX,0.3017483,0.5773563777362797,36.15497,2.3867004
2022,18,2023-01-07,2022_18_TEN_JAX,JAX,-0.2536002,0.6128741007540027,32.342613,2.016071
2023,1,2023-09-10,2023_01_JAX_IND,JAX,,,,
2023,2,2023-09-17,2023_02_KC_JAX,JAX,,,,
2023,3,2023-09-24,2023_03_HOU_JAX,JAX,,,,
2023,4,2023-10-01,2023_04_ATL_JAX,JAX,,,,
2023,5,2023-10-08,2023_05_JAX_BUF,JAX,,,,
2023,6,2023-10-15,2023_06_IND_JAX,JAX,,,,
2023,7,2023-10-19,2023_07_JAX_NO,JAX,-0.38793835,0.6366071876232304,30.01725,1.6614608
2023,8,2023-10-29,2023_08_JAX_PIT,JAX,-0.1660878,0.626867231811846,31.775187,1.7805084
2023,10,2023-11-12,2023_10_SF_JAX,JAX,-0.3987025,0.6308427239123382,28.750185,1.6360639
2023,11,2023-11-19,2023_11_TEN_JAX,JAX,-0.36361524,0.6345107730349328,29.825943,1.5906094
2023,12,2023-11-26,2023_12_JAX_HOU,JAX,-0.096585594,0.6462181243256174,29.394463,1.733202
2023,13,2023-12-04,2023_13_CIN_JAX,JAX,-0.2546942,0.6415043196118128,29.87224,1.8054242
2023,14,2023-12-10,2023_14_JAX_CLE,JAX,0.09476918,0.6277375127077508,32.153225,2.0212362
2023,15,2023-12-17,2023_15_BAL_JAX,JAX,0.13117535,0.61822832441705,31.0979,2.0394433
2023,16,2023-12-24,2023_16_JAX_TB,JAX,0.40322122,0.5887676230813486,34.072903,2.2838879
2023,17,2023-12-31,2023_17_CAR_JAX,JAX,0.2262611,0.6079091297228553,32.527447,2.2232819
2023,18,2024-01-07,2023_18_JAX_TEN,JAX,-0.257314,0.6119269220249612,30.242262,1.9640225
2024,1,2024-09-08,2024_01_JAX_MIA,JAX,,,,
2024,2,2024-09-15,2024_02_CLE_JAX,JAX,,,,
2024,3,2024-09-23,2024_03_JAX_BUF,JAX,,,,
2024,4,2024-09-29,2024_04_JAX_HOU,JAX,,,,
2024,5,2024-10-06,2024_05_IND_JAX,JAX,,,,
2024,6,2024-10-13,2024_06_JAX_CHI,JAX,,,,
2024,7,2024-10-20,2024_07_NE_JAX,JAX,1.2236732,0.5526459375392488,37.22471,2.8018906
2024,8,2024-10-27,2024_08_GB_JAX,JAX,1.2038035,0.5595232423332203,36.627064,2.7951567
2024,9,2024-11-03,2024_09_JAX_PHI,JAX,1.2774667,0.5536196748283455,36.537323,2.8834755
2024,10,2024-11-10,2024_10_MIN_JAX,JAX,0.8472635,0.5671025808112515,35.801426,2.4591167
2024,11,2024-11-17,2024_11_JAX_DET,JAX,0.68303925,0.5649762259139988,35.251423,2.259117
2024,13,2024-12-01,2024_13_HOU_JAX,JAX,1.2269547,0.524489829843932,41.4651,2.7861824
2024,14,2024-12-08,2024_14_JAX_TEN,JAX,0.9755123,0.5350865710656731,40.187828,2.551334
2024,15,2024-12-15,2024_15_NYJ_JAX,JAX,0.8718627,0.5451310518209382,39.7619,2.3661487
2024,16,2024-12-22,2024_16_JAX_LV,JAX,1.0942234,0.5506937298836163,41.051647,2.5148666
2024,17,2024-12-29,2024_17_TEN_JAX,JAX,0.9247671,0.5615301157200022,39.346516,2.399482
2024,18,2025-01-05,2024_18_JAX_IND,JAX,0.9673362,0.5611887184620028,39.667347,2.4703152
2016,1,2016-09-11,2016_01_SD_KC,KC,,,,
2016,2,2016-09-18,2016_02_KC_HOU,KC,,,,
2016,3,2016-09-25,2016_03_NYJ_KC,KC,,,,
2016,4,2016-10-02,2016_04_KC_PIT,KC,,,,
2016,6,2016-10-16,2016_06_KC_OAK,KC,,,,
2016,7,2016-10-23,2016_07_NO_KC,KC,,,,
2016,8,2016-10-30,2016_08_KC_IND,KC,-0.42223892,0.582134820846942,32.270725,1.7145938
2016,9,2016-11-06,2016_09_JAX_KC,KC,-0.7061865,0.5998461218915764,30.433115,1.519081
2016,10,2016-11-13,2016_10_KC_CAR,KC,-0.7422447,0.6015941038478917,32.490658,1.4873348
2016,11,2016-11-20,2016_11_TB_KC,KC,-0.35869923,0.6144914758361728,32.605556,1.6779914
2016,12,2016-11-27,2016_12_KC_DEN,KC,-0.4232581,0.5990154587976558,36.198505,1.5225426
2016,13,2016-12-04,2016_13_KC_ATL,KC,-0.09887073,0.627811028307511,36.60406,1.655876
2016,14,2016-12-08,2016_14_OAK_KC,KC,-0.089289814,0.6226526784269389,36.62813,1.8243946
2016,15,2016-12-18,2016_15_TEN_KC,KC,-0.13381138,0.6211183467455484,36.20506,1.811574
2016,16,2016-12-25,2016_16_DEN_KC,KC,0.05413905,0.6198210329482347,35.371723,1.8810185
2016,17,2017-01-01,2016_17_KC_SD,KC,-0.08742861,0.6111319106227486,33.78946,1.7731127
2017,1,2017-09-07,2017_01_KC_NE,KC,,,,
2017,2,2017-09-17,2017_02_PHI_KC,KC,,,,
2017,3,2017-09-24,2017_03_KC_LAC,KC,,,,
2017,4,2017-10-02,2017_04_WAS_KC,KC,,,,
2017,5,2017-10-08,2017_05_KC_HOU,KC,,,,
2017,6,2017-10-15,2017_06_PIT_KC,KC,,,,
2017,7,2017-10-19,2017_07_KC_OAK,KC,0.026126452,0.6280754042334129,33.208584,1.8391052
2017,8,2017-10-30,2017_08_DEN_KC,KC,0.3153666,0.6209143311794828,37.208584,2.0343435
2017,9,2017-11-05,2017_09_KC_DAL,KC,0.08173498,0.6299595248025984,35.390404,1.9575037
2017,11,2017-11-19,2017_11_KC_NYG,KC,0.5289348,0.6196715804237449,37.33485,2.324507
2017,12,2017-11-26,2017_12_BUF_KC,KC,0.3494321,0.6378329560851206,36.22096,2.1578403
2017,13,2017-12-03,2017_13_KC_NYJ,KC,0.15957429,0.6446993743297439,34.184635,1.8907462
2017,14,2017-12-10,2017_14_OAK_KC,KC,0.49598387,0.6323451502709744,35.699787,2.2665038
2017,15,2017-12-16,2017_15_LAC_KC,KC,0.035708994,0.6524831604089845,31.03312,1.9581705
2017,16,2017-12-24,2017_16_MIA_KC,KC,0.096761376,0.6462234809350194,31.351301,1.9289497
2017,17,2017-12-31,2017_17_KC_DEN,KC,-0.33260694,0.6613208835324219,29.63413,1.6074009
2018,1,2018-09-09,2018_01_KC_LAC,KC,,,,
2018,2,2018-09-16,2018_02_KC_PIT,KC,,,,
2018,3,2018-09-23,2018_03_SF_KC,KC,,,,
2018,4,2018-10-01,2018_04_KC_DEN,KC,,,,
2018,5,2018-10-07,2018_05_JAX_KC,KC,,,,
2018,6,2018-10-14,2018_06_KC_NE,KC,,,,
2018,7,2018-10-21,2018_07_CIN_KC,KC,0.7075359,0.5656360371272652,42.771465,2.5853536
2018,8,2018-10-28,2018_08_DEN_KC,KC,0.37316808,0.5886858631182675,38.1351,2.3126261
2018,9,2018-11-04,2018_09_KC_CLE,KC,0.18865818,0.5827864770105481,37.218433,2.1459596
2018,10,2018-11-11,2018_10_ARI_KC,KC,0.0035990514,0.5742224830664373,36.848064,2.0348485
2018,11,2018-11-19,2018_11_KC_LA,KC,-0.15966561,0.5870110833550376,34.370792,1.8636364
2018,13,2018-12-02,2018_13_KC_OAK,KC,0.13346095,0.586636628017347,31.859354,2.0809567
2018,14,2018-12-09,2018_14_BAL_KC,KC,-0.05709493,0.6097584432865982,30.581575,1.9068112
2018,15,2018-12-13,2018_15_LAC_KC,KC,0.21531229,0.5845086413456198,32.310364,2.155296
2018,16,2018-12-23,2018_16_KC_SEA,KC,0.54377955,0.6070121409324527,34.176105,2.3728888
2018,17,2018-12-30,2018_17_OAK_KC,KC,0.74252033,0.6180623689965697,33.435364,2.5117776
2019,1,2019-09-08,2019_01_KC_JAX,KC,,,,
2019,2,2019-09-15,2019_02_KC_OAK,KC,,,,
2019,3,2019-09-22,2019_03_BAL_KC,KC,,,,
2019,4,2019-09-29,2019_04_KC_DET,KC,,,,
2019,5,2019-10-06,2019_05_IND_KC,KC,,,,
2019,6,2019-10-13,2019_06_HOU_KC,KC,,,,
2019,7,2019-10-17,2019_07_KC_DEN,KC,0.3741866,0.5757580517373299,38.46562,2.2694638
2019,8,2019-10-27,2019_08_GB_KC,KC,-0.14215522,0.6078166412959193,33.96049,1.9130535
2019,9,2019-11-03,2019_09_MIN_KC,KC,0.25425518,0.5932497309335545,35.54231,2.2782052
2019,10,2019-11-10,2019_10_KC_TEN,KC,-0.0033668594,0.605752887499211,32.286755,2.1309829
2019,11,2019-11-18,2019_11_KC_LAC,KC,0.17012142,0.5954830647293883,31.73654,2.1491454
2019,13,2019-12-01,2019_13_OAK_KC,KC,0.062306672,0.6228291677004912,32.330982,2.0685897
2019,14,2019-12-08,2019_14_KC_NE,KC,-0.49689174,0.6397206458664793,30.579132,1.7185898
2019,15,2019-12-15,2019_15_DEN_KC,KC,-0.30728567,0.6184045005920006,31.812037,1.8638889
2019,16,2019-12-22,2019_16_KC_CHI,KC,-0.807101,0.6443284724534725,30.80787,1.4097222
2019,17,2019-12-29,2019_17_LAC_KC,KC,-1.0191417,0.6340993208180709,31.405092,1.1527778
2020,1,2020-09-10,2020_01_HOU_KC,KC,,,,
2020,2,2020-09-20,2020_02_KC_LAC,KC,,,,
2020,3,2020-09-28,2020_03_KC_BAL,KC,,,,
2020,4,2020-10-05,2020_04_NE_KC,KC,,,,
2020,5,2020-10-11,2020_05_LV_KC,KC,,,,
2020,6,2020-10-19,2020_06_KC_BUF,KC,,,,
2020,7,2020-10-25,2020_07_KC_DEN,KC,0.31307995,0.5866184703951985,33.40825,1.9983164
2020,8,2020-11-01,2020_08_NYJ_KC,KC,-0.046875034,0.5878128007561957,32.010815,1.8330745
2020,9,2020-11-08,2020_09_CAR_KC,KC,-0.21330851,0.5922189112149376,28.101723,1.6664076
2020,11,2020-11-22,2020_11_KC_LV,KC,0.08883662,0.5823915565643507,32.702732,1.9374514
2020,12,2020-11-29,2020_12_KC_TB,KC,0.6142092,0.5683145085820739,34.03438,2.3600104
2020,13,2020-12-06,2020_13_DEN_KC,KC,0.44848707,0.5859770736404722,33.54701,2.168091
2020,14,2020-12-13,2020_14_KC_MIA,KC,0.48030654,0.5960255037869416,35.843304,2.1495726
2020,15,2020-12-20,2020_15_KC_NO,KC,0.6824622,0.5944831638517446,34.94312,2.265873
2020,16,2020-12-27,2020_16_ATL_KC,KC,0.7874754,0.6067439189696426,34.98749,2.4747474
2020,17,2021-01-03,2020_17_LAC_KC,KC,0.47546256,0.6157905770440785,33.048603,2.1340067
2021,1,2021-09-12,2021_01_CLE_KC,KC,,,,
2021,2,2021-09-19,2021_02_KC_BAL,KC,,,,
2021,3,2021-09-26,2021_03_LAC_KC,KC,,,,
2021,4,2021-10-03,2021_04_KC_PHI,KC,,,,
2021,5,2021-10-10,2021_05_BUF_KC,KC,,,,
2021,6,2021-10-17,2021_06_KC_WAS,KC,,,,
2021,7,2021-10-24,2021_07_KC_TEN,KC,1.035678,0.5640129165634217,41.180935,2.8324916
2021,8,2021-11-01,2021_08_NYG_KC,KC,1.0589112,0.5629611648172254,39.514267,2.7954547
2021,9,2021-11-07,2021_09_GB_KC,KC,0.83778447,0.5864014660984358,36.771843,2.5075758
2021,10,2021-11-14,2021_10_KC_LV,KC,0.48968384,0.6031281870898626,35.888508,2.1242425
2021,11,2021-11-21,2021_11_DAL_KC,KC,-0.03346264,0.6383434348051104,31.267677,1.7325758
2021,13,2021-12-05,2021_13_DEN_KC,KC,-0.45481214,0.6540731526181615,29.045456,1.4131312
2021,14,2021-12-12,2021_14_LV_KC,KC,-0.43300366,0.6327687163137252,31.945456,1.3825756
2021,15,2021-12-16,2021_15_KC_LAC,KC,-1.0100081,0.6480247719864476,29.945456,1.0325757
2021,16,2021-12-26,2021_16_PIT_KC,KC,-0.9055783,0.6221330584810977,31.88485,1.1992425
2021,17,2022-01-02,2021_17_KC_CIN,KC,-1.0696105,0.6183246180395304,31.459091,1.2340909
2021,18,2022-01-08,2021_18_KC_DEN,KC,-0.52957636,0.592289850338096,35.272053,1.6303872
2022,1,2022-09-11,2022_01_KC_ARI,KC,,,,
2022,2,2022-09-15,2022_02_LAC_KC,KC,,,,
2022,3,2022-09-25,2022_03_KC_IND,KC,,,,
2022,4,2022-10-02,2022_04_KC_TB,KC,,,,
2022,5,2022-10-10,2022_05_LV_KC,KC,,,,
2022,6,2022-10-16,2022_06_BUF_KC,KC,,,,
2022,7,2022-10-23,2022_07_KC_SF,KC,0.50099087,0.6062607118459763,33.877018,2.3612795
2022,9,2022-11-06,2022_09_TEN_KC,KC,0.5614653,0.5896482492442089,36.30126,2.3915825
2022,10,2022-11-13,2022_10_JAX_KC,KC,0.47997138,0.6111018727811657,33.667713,2.276198
2022,11,2022-11-20,2022_11_KC_LAC,KC,0.43225107,0.6078487352576932,34.5162,2.2307434
2022,12,2022-11-27,2022_12_LA_KC,KC,0.470278,0.5999230498320078,34.902565,2.2110465
2022,13,2022-12-04,2022_13_KC_CIN,KC,0.07875877,0.6281745175605998,31.202562,1.840676
2022,14,2022-12-11,2022_14_KC_DEN,KC,0.242432,0.6138751595112417,32.798397,2.003176
2022,15,2022-12-18,2022_15_KC_HOU,KC,0.111012615,0.6256382059632833,30.173689,2.0136654
2022,16,2022-12-24,2022_16_SEA_KC,KC,0.14596216,0.6252844248496984,30.045485,2.103409
2022,17,2023-01-01,2022_17_DEN_KC,KC,-0.00742769,0.641425603765,29.897757,1.9847223
2022,18,2023-01-07,2022_18_KC_LV,KC,-0.07145845,0.6534315260834224,28.078314,1.8680555
2023,1,2023-09-07,2023_01_DET_KC,KC,,,,
2023,2,2023-09-17,2023_02_KC_JAX,KC,,,,
2023,3,2023-09-24,2023_03_CHI_KC,KC,,,,
2023,4,2023-10-01,2023_04_KC_NYJ,KC,,,,
2023,5,2023-10-08,2023_05_KC_MIN,KC,,,,
2023,6,2023-10-12,2023_06_DEN_KC,KC,,,,
2023,7,2023-10-22,2023_07_LAC_KC,KC,-0.71705514,0.6643595900163414,27.89255,1.3340908
2023,8,2023-10-29,2023_08_KC_DEN,KC,-0.6128219,0.6703856241673756,28.20568,1.3833333
2023,9,2023-11-05,2023_09_MIA_KC,KC,-0.4908136,0.6552830499738923,27.735985,1.6106061
2023,11,2023-11-20,2023_11_PHI_KC,KC,-0.2723128,0.6292809039717463,28.776894,1.6560606
2023,12,2023-11-26,2023_12_KC_LV,KC,-0.3016831,0.6267751920910344,26.961237,1.6750001
2023,13,2023-12-03,2023_13_KC_GB,KC,-0.45919892,0.634608806597443,26.073738,1.5416666
2023,14,2023-12-10,2023_14_BUF_KC,KC,0.1471269,0.6175663583049947,30.715403,1.9708333
2023,15,2023-12-17,2023_15_KC_NE,KC,0.060025662,0.6152214809601172,30.245707,2.016288
2023,16,2023-12-25,2023_16_LV_KC,KC,-0.19943924,0.6349669411276554,29.061724,1.8550324
2023,17,2023-12-31,2023_17_CIN_KC,KC,-0.25851175,0.6555474601456744,27.512482,1.7540225
2023,18,2024-01-07,2023_18_KC_LAC,KC,-0.21998383,0.6681838202452698,28.590258,1.745689
2024,1,2024-09-05,2024_01_BAL_KC,KC,,,,
2024,2,2024-09-15,2024_02_CIN_KC,KC,,,,
2024,3,2024-09-22,2024_03_KC_ATL,KC,,,,
2024,4,2024-09-29,2024_04_KC_LAC,KC,,,,
2024,5,2024-10-07,2024_05_NO_KC,KC,,,,
2024,7,2024-10-20,2024_07_KC_SF,KC,,,,
2024,8,2024-10-27,2024_08_KC_LV,KC,-0.4032707,0.6070409475155464,30.14697,1.689394
2024,9,2024-11-04,2024_09_TB_KC,KC,-0.4936951,0.6194401378314034,26.83586,1.726431
2024,10,2024-11-10,2024_10_DEN_KC,KC,-0.38999757,0.6360457698537022,26.761786,1.7542087
2024,11,2024-11-17,2024_11_KC_BUF,KC,-0.4002559,0.6383916728613698,26.393265,1.7301346
2024,12,2024-11-24,2024_12_KC_CAR,KC,0.07687327,0.6215867648064618,28.759933,2.063468
2024,13,2024-11-29,2024_13_LV_KC,KC,0.3840858,0.5908297902994873,31.315489,2.3468015
2024,14,2024-12-08,2024_14_LAC_KC,KC,0.4377582,0.5851020584353918,33.194275,2.3316498
2024,15,2024-12-15,2024_15_KC_CLE,KC,0.60673153,0.5934868320979433,34.305386,2.2760942
2024,16,2024-12-21,2024_16_HOU_KC,KC,0.12772739,0.5852322339623927,32.212795,1.9149832
2024,17,2024-12-25,2024_17_KC_PIT,KC,0.22537053,0.5803333776746474,33.157238,2.0075758
2024,18,2025-01-05,2024_18_KC_DEN,KC,-0.15766211,0.5750362926048352,32.57239,1.6590909
2016,1,2016-09-12,2016_01_LA_SF,LA,,,,
2016,2,2016-09-18,2016_02_SEA_LA,LA,,,,
2016,3,2016-09-25,2016_03_LA_TB,LA,,,,
2016,4,2016-10-02,2016_04_LA_ARI,LA,,,,
2016,5,2016-10-09,2016_05_BUF_LA,LA,,,,
2016,6,2016-10-16,2016_06_LA_DET,LA,,,,
2016,7,2016-10-23,2016_07_NYG_LA,LA,0.011579956,0.6200624659343147,31.848017,1.8525795
2016,9,2016-11-06,2016_09_CAR_LA,LA,-0.061085094,0.6096505564152622,30.800398,1.6501985
2016,10,2016-11-13,2016_10_LA_NYJ,LA,-0.018112384,0.6117703905506466,29.397367,1.7971681
2016,11,2016-11-20,2016_11_MIA_LA,LA,-0.0984262,0.6293907932359843,28.263168,1.5785533
2016,12,2016-11-27,2016_12_LA_NO,LA,-0.014132746,0.6395802180087425,25.506758,1.5774851
2016,13,2016-12-04,2016_13_LA_NE,LA,0.20368207,0.6395288033739945,28.38603,1.8723569
2016,14,2016-12-11,2016_14_ATL_LA,LA,-0.13415885,0.6458595877427046,26.289877,1.5598569
2016,15,2016-12-15,2016_15_LA_SEA,LA,-0.019616159,0.6262351116896571,26.70575,1.7622377
2016,16,2016-12-24,2016_16_SF_LA,LA,0.14893402,0.6307307299553289,27.992113,1.9652681
2016,17,2017-01-01,2016_17_ARI_LA,LA,0.23417985,0.6125523360082183,27.376312,2.1362638
2017,1,2017-09-10,2017_01_IND_LA,LA,,,,
2017,2,2017-09-17,2017_02_WAS_LA,LA,,,,
2017,3,2017-09-21,2017_03_LA_SF,LA,,,,
2017,4,2017-10-01,2017_04_LA_DAL,LA,,,,
2017,5,2017-10-08,2017_05_SEA_LA,LA,,,,
2017,6,2017-10-15,2017_06_LA_JAX,LA,,,,
2017,7,2017-10-22,2017_07_ARI_LA,LA,-0.1993109,0.6582312695305237,28.7848,1.9166001
2017,9,2017-11-05,2017_09_LA_NYG,LA,-0.2793407,0.6604534917527459,29.551466,1.8166002
2017,10,2017-11-12,2017_10_HOU_LA,LA,-0.5959459,0.678554624626606,27.807877,1.6254579
2017,11,2017-11-19,2017_11_LA_MIN,LA,-1.0201074,0.6996590376427839,26.038645,1.2152015
2017,12,2017-11-26,2017_12_NO_LA,LA,-1.0854142,0.6849662456280102,26.221977,1.1152015
2017,13,2017-12-03,2017_13_LA_ARI,LA,-0.86669874,0.6705234172145937,28.374659,1.2131037
2017,14,2017-12-10,2017_14_PHI_LA,LA,-0.9917379,0.6862676652505084,27.979818,1.2329448
2017,15,2017-12-17,2017_15_LA_SEA,LA,-0.422093,0.6651351495430938,30.546484,1.7073039
2017,16,2017-12-24,2017_16_LA_TEN,LA,-0.64532584,0.6799547435293546,28.112295,1.567133
2017,17,2017-12-31,2017_17_SF_LA,LA,-0.43807212,0.657533190409272,29.567423,1.7135004
2018,1,2018-09-10,2018_01_LA_OAK,LA,,,,
2018,2,2018-09-16,2018_02_ARI_LA,LA,,,,
2018,3,2018-09-23,2018_03_LAC_LA,LA,,,,
2018,4,2018-09-27,2018_04_MIN_LA,LA,,,,
2018,5,2018-10-07,2018_05_LA_SEA,LA,,,,
2018,6,2018-10-14,2018_06_LA_DEN,LA,,,,
2018,7,2018-10-21,2018_07_LA_SF,LA,-0.09062827,0.630983293735819,33.965153,1.969697
2018,8,2018-10-28,2018_08_GB_LA,LA,-0.2951217,0.6443579311634867,31.14697,1.9116162
2018,9,2018-11-04,2018_09_LA_NO,LA,0.17281967,0.6307488550544106,33.466198,2.25777
2018,10,2018-11-11,2018_10_SEA_LA,LA,0.41849044,0.6235575334691495,34.252396,2.513662
2018,11,2018-11-19,2018_11_KC_LA,LA,0.4609028,0.6168292617408779,34.364517,2.560632
2018,13,2018-12-02,2018_13_LA_DET,LA,0.29958388,0.5946269141913081,33.14461,2.4553077
2018,14,2018-12-09,2018_14_LA_CHI,LA,0.12748033,0.6043731864375803,32.041073,2.3744998
2018,15,2018-12-16,2018_15_PHI_LA,LA,0.23299974,0.5984443544670818,32.95774,2.4161665
2018,16,2018-12-23,2018_16_LA_ARI,LA,0.26395682,0.5723467252444525,33.646843,2.4866793
2018,17,2018-12-30,2018_17_SF_LA,LA,-0.18820858,0.5958960715210715,31.138426,1.9715277
2019,1,2019-09-08,2019_01_LA_CAR,LA,,,,
2019,2,2019-09-15,2019_02_NO_LA,LA,,,,
2019,3,2019-09-22,2019_03_LA_CLE,LA,,,,
2019,4,2019-09-29,2019_04_TB_LA,LA,,,,
2019,5,2019-10-03,2019_05_LA_SEA,LA,,,,
2019,6,2019-10-13,2019_06_SF_LA,LA,,,,
2019,7,2019-10-20,2019_07_LA_ATL,LA,-0.26751924,0.6269575926610069,28.231255,1.9700855
2019,8,2019-10-27,2019_08_CIN_LA,LA,-0.42384395,0.6478343589923187,27.227758,1.7754468
2019,10,2019-11-10,2019_10_LA_PIT,LA,-0.18212062,0.640685449771217,30.956717,1.8242683
2019,11,2019-11-17,2019_11_CHI_LA,LA,-0.25312427,0.6522293286864195,29.709557,1.741882
2019,12,2019-11-25,2019_12_BAL_LA,LA,-0.85722876,0.6804375520869504,27.469172,1.210899
2019,13,2019-12-01,2019_13_LA_ARI,LA,-0.32582495,0.6640481287530827,30.85806,1.659617
2019,14,2019-12-08,2019_14_SEA_LA,LA,-0.5322388,0.684611593066547,29.01084,1.4790615
2019,15,2019-12-15,2019_15_LA_DAL,LA,-0.39237022,0.6796432659391289,30.283564,1.4184555
