game_id,season,week,game_date,home_team,away_team,posteam,defteam,qtr,game_seconds_remaining,yardline_100,ydstogo,score_differential,roof,temp,wind,shotgun,no_huddle,qb_dropback,qb_scramble,epa,wp,wpa,decision,go_converted,go_failed,fg_made,kick_distance,punt_attempt,field_goal_attempt,yards_gained,touchback,drive,fixed_drive,order_sequence,play_id,ydstogo_bin,yardline_bin,go_conv_rate,go_attempts,go_stop_rate,go_faced,epa_per_drive_roll6,success_rate_roll6,points_per_drive_roll6
2018_02_DET_SF,2018,2,2018-09-16,SF,DET,SF,DET,4.0,76.0,60.0,18.0,3.0,outdoors,73.0,12.0,0.0,0.0,0.0,0.0,-0.12635554,0.9121676,-0.15457655,PUNT,false,false,,44.0,1.0,0.0,0.0,0.0,23.0,23.0,4585.0,4585.0,11+,41-60,,,1.0,1,,,
2018_04_SEA_ARI,2018,4,2018-09-30,ARI,SEA,SEA,ARI,4.0,439.0,71.0,3.0,0.0,closed,,,0.0,0.0,0.0,0.0,-0.34257272,0.38511682,0.03611964,PUNT,false,false,,47.0,1.0,0.0,0.0,0.0,20.0,20.0,3728.0,3728.0,3-5,61-80,,,0.0,1,,,
2018_05_BAL_CLE,2018,5,2018-10-07,CLE,BAL,CLE,BAL,1.0,2881.0,44.0,17.0,-3.0,outdoors,72.0,5.0,0.0,0.0,0.0,0.0,-0.16861519,0.515617,-0.051971197,PUNT,false,false,,28.0,1.0,0.0,0.0,0.0,4.0,4.0,708.0,708.0,11+,41-60,,,,,,,
2017_07_DEN_LAC,2017,7,2017-10-22,LAC,DEN,DEN,LAC,2.0,2591.0,76.0,13.0,-7.0,outdoors,90.0,4.0,0.0,0.0,0.0,0.0,0.1849636,0.18204913,0.007755369,PUNT,false,false,,41.0,1.0,0.0,0.0,0.0,8.0,8.0,1121.0,1121.0,11+,61-80,0.0,1,1.0,1,-0.028541772,0.38604246646544627,1.8337182
2017_07_NO_GB,2017,7,2017-10-22,GB,NO,GB,NO,3.0,1440.0,58.0,10.0,1.0,outdoors,52.0,10.0,0.0,0.0,0.0,0.0,0.24453837,0.5691959,-0.0021723509,PUNT,false,false,,42.0,1.0,0.0,0.0,0.0,14.0,14.0,2557.0,2557.0,6-10,41-60,0.0,4,,,,,
2017_12_CHI_PHI,2017,12,2017-11-26,PHI,CHI,PHI,CHI,4.0,708.0,59.0,9.0,28.0,outdoors,49.0,17.0,0.0,0.0,0.0,0.0,0.5109149,0.99985945,0.00004806553,PUNT,false,false,,46.0,1.0,0.0,0.0,0.0,19.0,19.0,3289.0,3289.0,6-10,41-60,0.0,1,,,-0.70363444,0.35285644541716293,1.277852
2017_13_CLE_LAC,2017,13,2017-12-03,LAC,CLE,CLE,LAC,2.0,2242.0,78.0,13.0,-3.0,outdoors,68.0,7.0,0.0,0.0,0.0,0.0,-0.49784774,0.25287047,0.008663744,PUNT,false,false,,38.0,1.0,0.0,0.0,0.0,5.0,5.0,1216.0,1216.0,11+,61-80,,,1.0,1,0.24669997,0.3944896344667406,1.7767984
2017_13_PIT_CIN,2017,13,2017-12-04,CIN,PIT,CIN,PIT,1.0,3353.0,17.0,2.0,0.0,outdoors,61.0,9.0,0.0,0.0,0.0,0.0,0.38547435,0.67663366,-0.01986146,FG,false,false,true,35.0,0.0,1.0,0.0,0.0,2.0,2.0,294.0,294.0,2,0-20,1.0,1,0.5,2,0.400686,0.39527311913675556,2.2777777
2017_14_NYJ_DEN,2017,14,2017-12-10,DEN,NYJ,DEN,NYJ,1.0,3245.0,13.0,5.0,0.0,outdoors,60.0,3.0,0.0,0.0,0.0,0.0,0.20769633,0.59007335,0.0021728575,FG,false,false,true,31.0,0.0,1.0,0.0,0.0,1.0,1.0,336.0,336.0,3-5,0-20,1.0,1,1.0,1,-0.04075433,0.35385796742939596,2.0825398
2017_14_NYJ_DEN,2017,14,2017-12-10,DEN,NYJ,DEN,NYJ,2.0,2700.0,11.0,3.0,10.0,outdoors,60.0,3.0,0.0,0.0,0.0,0.0,-3.2088528,0.8275546,-0.04350269,FG,false,false,false,29.0,0.0,1.0,0.0,0.0,5.0,5.0,929.0,929.0,3-5,0-20,1.0,1,1.0,1,-0.04075433,0.35385796742939596,2.0825398
2017_04_BUF_ATL,2017,4,2017-10-01,ATL,BUF,BUF,ATL,1.0,3012.0,38.0,17.0,0.0,closed,,,0.0,0.0,0.0,0.0,0.30412114,0.52036333,-0.042241454,PUNT,false,false,,37.0,1.0,0.0,0.0,0.0,2.0,2.0,548.0,548.0,11+,21-40,0.0,1,,,,,
2017_04_BUF_ATL,2017,4,2017-10-01,ATL,BUF,BUF,ATL,4.0,190.0,37.0,12.0,3.0,closed,,,0.0,0.0,0.0,0.0,1.423259,0.75670147,0.08230734,FG,false,false,true,55.0,0.0,1.0,0.0,0.0,18.0,18.0,3698.0,3698.0,11+,21-40,0.0,1,,,,,
2017_06_NYG_DEN,2017,6,2017-10-15,DEN,NYG,NYG,DEN,4.0,381.0,82.0,8.0,17.0,outdoors,61.0,4.0,0.0,0.0,0.0,0.0,-0.51552236,0.9978028,-0.010139714,PUNT,false,false,,46.0,1.0,0.0,0.0,0.0,21.0,21.0,3681.0,3681.0,6-10,81-100,,,,,,,
2017_07_NO_GB,2017,7,2017-10-22,GB,NO,GB,NO,4.0,890.0,28.0,10.0,-2.0,outdoors,52.0,10.0,0.0,0.0,0.0,0.0,1.2527357,0.48861405,0.050870985,FG,false,false,true,46.0,0.0,1.0,0.0,0.0,16.0,16.0,3103.0,3103.0,6-10,21-40,0.5,3,0.5,2,,,
2017_11_TEN_PIT,2017,11,2017-11-16,PIT,TEN,TEN,PIT,2.0,2673.0,34.0,1.0,-3.0,outdoors,40.0,17.0,0.0,0.0,0.0,0.0,1.7025325,0.4512109,0.06441811,GO,true,false,,,0.0,0.0,2.0,0.0,6.0,6.0,1090.0,1090.0,1,21-40,0.75,4,0.0,1,-0.16356109,0.3505696645402528,1.7386364
2017_12_CHI_PHI,2017,12,2017-11-26,PHI,CHI,CHI,PHI,3.0,1425.0,20.0,8.0,-24.0,outdoors,49.0,17.0,0.0,0.0,0.0,0.0,0.4695036,0.008026636,0.01354655,FG,false,false,true,38.0,0.0,1.0,0.0,0.0,14.0,14.0,2467.0,2467.0,6-10,0-20,0.25,4,0.6666666666666667,3,0.67820626,0.38271613154854917,2.6723554
2017_14_TEN_ARI,2017,14,2017-12-10,ARI,TEN,ARI,TEN,1.0,3214.0,47.0,15.0,0.0,closed,,,0.0,0.0,0.0,0.0,0.18592079,0.5819175,0.009093016,PUNT,false,false,,38.0,1.0,0.0,0.0,0.0,2.0,2.0,319.0,319.0,11+,41-60,0.0,1,0.6666666666666667,3,-0.23520236,0.3874912206561562,1.7592269
2017_14_TEN_ARI,2017,14,2017-12-10,ARI,TEN,ARI,TEN,4.0,230.0,17.0,17.0,2.0,closed,,,0.0,0.0,0.0,0.0,0.34356475,0.8135169,-0.022431016,FG,false,false,true,35.0,0.0,1.0,0.0,0.0,20.0,20.0,3632.0,3632.0,11+,0-20,,,,,-0.23520236,0.3874912206561562,1.7592269
2018_02_DET_SF,2018,2,2018-09-16,SF,DET,SF,DET,2.0,1861.0,96.0,19.0,6.0,outdoors,73.0,12.0,0.0,0.0,0.0,0.0,0.3829309,0.68037444,0.052018434,PUNT,false,false,,59.0,1.0,0.0,0.0,0.0,10.0,10.0,1960.0,1960.0,11+,81-100,,,1.0,1,,,
2018_04_MIN_LA,2018,4,2018-09-27,LA,MIN,MIN,LA,2.0,2410.0,19.0,2.0,0.0,outdoors,75.0,3.0,0.0,0.0,0.0,0.0,0.45499933,0.50885844,-0.0072747767,FG,false,false,true,37.0,0.0,1.0,0.0,0.0,3.0,3.0,1089.0,1089.0,2,0-20,0.0,1,0.0,1,,,
2017_04_JAX_NYJ,2017,4,2017-10-01,NYJ,JAX,JAX,NYJ,4.0,49.0,4.0,4.0,-3.0,outdoors,64.0,5.0,0.0,0.0,0.0,0.0,0.044083264,0.4276598,-0.06934041,FG,false,false,true,22.0,0.0,1.0,0.0,0.0,22.0,22.0,3837.0,3837.0,3-5,0-20,0.5,2,1.0,1,,,
2017_07_CIN_PIT,2017,7,2017-10-22,PIT,CIN,PIT,CIN,2.0,1920.0,4.0,4.0,0.0,outdoors,79.0,6.0,0.0,0.0,0.0,0.0,0.048774105,0.6048913,-0.00522846,FG,false,false,true,22.0,0.0,1.0,0.0,0.0,7.0,7.0,1588.0,1588.0,3-5,0-20,0.0,1,0.0,2,,,
2017_09_IND_HOU,2017,9,2017-11-05,HOU,IND,HOU,IND,1.0,3472.0,64.0,9.0,0.0,closed,,,0.0,0.0,0.0,0.0,1.0009326,0.49621284,0.03229025,PUNT,false,false,,59.0,1.0,0.0,0.0,0.0,1.0,1.0,184.0,184.0,6-10,61-80,,,1.0,2,-0.482515,0.3315415610693249,1.4618686
2017_09_IND_HOU,2017,9,2017-11-05,HOU,IND,HOU,IND,1.0,3158.0,73.0,8.0,-7.0,closed,,,0.0,0.0,0.0,0.0,0.28478706,0.26193902,0.020541102,PUNT,false,false,,48.0,1.0,0.0,0.0,0.0,3.0,3.0,486.0,486.0,6-10,61-80,,,1.0,2,-0.482515,0.3315415610693249,1.4618686
2017_09_IND_HOU,2017,9,2017-11-05,HOU,IND,HOU,IND,1.0,2952.0,62.0,7.0,-7.0,closed,,,0.0,0.0,0.0,0.0,0.15352112,0.29145023,0.0006944239,PUNT,false,false,,56.0,1.0,0.0,0.0,0.0,5.0,5.0,716.0,716.0,6-10,61-80,,,1.0,2,-0.482515,0.3315415610693249,1.4618686
2017_11_JAX_CLE,2017,11,2017-11-19,CLE,JAX,JAX,CLE,1.0,3242.0,61.0,10.0,0.0,outdoors,38.0,16.0,0.0,0.0,0.0,0.0,-0.3644471,0.46003512,-0.0050441623,GO,false,false,,,0.0,0.0,0.0,0.0,2.0,2.0,288.0,288.0,6-10,61-80,0.0,1,1.0,1,-1.145593,0.3438620302256666,1.1241925
2017_11_JAX_CLE,2017,11,2017-11-19,CLE,JAX,JAX,CLE,1.0,2920.0,72.0,7.0,7.0,outdoors,38.0,16.0,0.0,0.0,0.0,0.0,0.2936577,0.6664499,0.0077374876,PUNT,false,false,,45.0,1.0,0.0,0.0,0.0,6.0,6.0,710.0,710.0,6-10,61-80,0.0,1,1.0,1,-1.145593,0.3438620302256666,1.1241925
2017_11_JAX_CLE,2017,11,2017-11-19,CLE,JAX,JAX,CLE,2.0,2425.0,73.0,8.0,3.0,outdoors,38.0,16.0,0.0,0.0,0.0,0.0,-0.76183426,0.56642056,-0.02411455,PUNT,false,false,,33.0,1.0,0.0,0.0,0.0,10.0,10.0,1297.0,1297.0,6-10,61-80,0.0,1,1.0,1,-1.145593,0.3438620302256666,1.1241925
2017_11_JAX_CLE,2017,11,2017-11-19,CLE,JAX,JAX,CLE,3.0,1537.0,75.0,8.0,3.0,outdoors,38.0,16.0,0.0,0.0,0.0,0.0,5.665068,0.5014292,0.17241001,PUNT,false,false,,34.0,1.0,0.0,0.0,0.0,18.0,18.0,2574.0,2574.0,6-10,61-80,0.0,1,1.0,1,-1.145593,0.3438620302256666,1.1241925
2017_11_JAX_CLE,2017,11,2017-11-19,CLE,JAX,JAX,CLE,4.0,640.0,76.0,9.0,3.0,outdoors,38.0,16.0,0.0,0.0,0.0,0.0,-0.045972303,0.5567388,0.011549085,PUNT,false,false,,43.0,1.0,0.0,0.0,0.0,23.0,23.0,3257.0,3257.0,6-10,61-80,0.0,1,1.0,1,-1.145593,0.3438620302256666,1.1241925
2017_12_BUF_KC,2017,12,2017-11-26,KC,BUF,KC,BUF,3.0,945.0,58.0,11.0,-6.0,outdoors,62.0,9.0,0.0,0.0,0.0,0.0,0.39330584,0.19494742,0.03854406,PUNT,false,false,,47.0,1.0,0.0,0.0,0.0,19.0,19.0,2936.0,2936.0,11+,41-60,0.0,1,0.0,1,-0.4677705,0.36664142244270453,1.8092464
2018_04_SF_LAC,2018,4,2018-09-30,LAC,SF,LAC,SF,1.0,3492.0,72.0,7.0,-7.0,outdoors,78.0,9.0,0.0,0.0,0.0,0.0,1.0426672,0.26930317,0.09021875,PUNT,false,false,,55.0,1.0,0.0,0.0,0.0,2.0,2.0,212.0,212.0,6-10,61-80,,1,,,,,
2017_04_NYG_TB,2017,4,2017-10-01,TB,NYG,NYG,TB,1.0,3298.0,89.0,2.0,0.0,outdoors,91.0,8.0,0.0,0.0,0.0,0.0,-0.20107731,0.3612638,-0.008660436,PUNT,false,false,,46.0,1.0,0.0,0.0,0.0,3.0,3.0,317.0,317.0,2,81-100,1.0,1,,,,,
2017_07_CIN_PIT,2017,7,2017-10-22,PIT,CIN,PIT,CIN,4.0,413.0,60.0,7.0,12.0,outdoors,79.0,6.0,0.0,0.0,1.0,0.0,4.970928,0.93031186,0.06080991,GO,true,false,,,0.0,0.0,44.0,0.0,19.0,19.0,3278.0,3278.0,6-10,41-60,1.0,2,0.33333333333333337,3,,,
2017_09_DEN_PHI,2017,9,2017-11-05,PHI,DEN,PHI,DEN,2.0,2541.0,66.0,1.0,14.0,outdoors,61.0,5.0,0.0,0.0,0.0,0.0,-2.7569456,0.89180297,-0.030697703,PUNT,false,false,,53.0,1.0,0.0,0.0,0.0,8.0,8.0,1253.0,1253.0,1,61-80,,,,,-0.9937344,0.33991240085332075,1.2603785
2017_12_CHI_PHI,2017,12,2017-11-26,PHI,CHI,CHI,PHI,3.0,974.0,68.0,13.0,-21.0,outdoors,49.0,17.0,0.0,0.0,0.0,0.0,0.05694306,0.010560071,-0.0030008908,PUNT,false,false,,58.0,1.0,0.0,0.0,0.0,16.0,16.0,2917.0,2917.0,11+,61-80,1.0,1,1.0,1,0.67820626,0.38271613154854917,2.6723554
2017_12_CHI_PHI,2017,12,2017-11-26,PHI,CHI,CHI,PHI,4.0,766.0,80.0,15.0,-28.0,outdoors,49.0,17.0,0.0,0.0,0.0,0.0,-0.03868448,0.00018826428,-0.00008085671,PUNT,false,false,,40.0,1.0,0.0,0.0,0.0,18.0,18.0,3201.0,3201.0,11+,61-80,1.0,1,1.0,1,0.67820626,0.38271613154854917,2.6723554
2018_05_ATL_PIT,2018,5,2018-10-07,PIT,ATL,ATL,PIT,2.0,1910.0,81.0,2.0,-3.0,outdoors,83.0,5.0,0.0,0.0,0.0,0.0,-1.6235918,0.34863567,-0.058757663,PUNT,false,false,,36.0,1.0,0.0,0.0,0.0,8.0,8.0,1825.0,1825.0,2,81-100,,,,,,,
2017_04_NYG_TB,2017,4,2017-10-01,TB,NYG,TB,NYG,2.0,2700.0,73.0,3.0,13.0,outdoors,91.0,8.0,0.0,0.0,0.0,0.0,1.308886,0.8748098,0.01650609,PUNT,false,false,,62.0,1.0,0.0,0.0,0.0,8.0,8.0,995.0,995.0,3-5,61-80,,,1.0,1,,,
2017_06_CLE_HOU,2017,6,2017-10-15,HOU,CLE,CLE,HOU,1.0,2899.0,23.0,6.0,-3.0,closed,,,0.0,0.0,0.0,0.0,0.61523515,0.47004873,-0.01914239,FG,false,false,true,41.0,0.0,1.0,0.0,0.0,4.0,4.0,700.0,700.0,6-10,21-40,0.2,5,,,,,
2017_07_DEN_LAC,2017,7,2017-10-22,LAC,DEN,LAC,DEN,2.0,1915.0,85.0,10.0,14.0,outdoors,90.0,4.0,0.0,0.0,0.0,0.0,-0.27805877,0.8854797,0.009057164,PUNT,false,false,,64.0,1.0,0.0,0.0,0.0,13.0,13.0,1896.0,1896.0,6-10,81-100,,,,,,,
2018_04_SF_LAC,2018,4,2018-09-30,LAC,SF,LAC,SF,3.0,1125.0,63.0,13.0,9.0,outdoors,78.0,9.0,0.0,0.0,0.0,0.0,0.54530925,0.83190376,0.01922986,PUNT,false,false,,47.0,1.0,0.0,0.0,0.0,16.0,16.0,2863.0,2863.0,11+,61-80,,,1.0,1,,,
2017_04_JAX_NYJ,2017,4,2017-10-01,NYJ,JAX,NYJ,JAX,1.0,3502.0,71.0,6.0,0.0,outdoors,64.0,5.0,0.0,0.0,0.0,0.0,-0.81529194,0.4710029,0.0065627396,PUNT,false,false,,32.0,1.0,0.0,0.0,0.0,1.0,1.0,130.0,130.0,6-10,61-80,0.5,2,,,,,
2017_04_NYG_TB,2017,4,2017-10-01,TB,NYG,NYG,TB,1.0,3493.0,77.0,12.0,0.0,outdoors,91.0,8.0,0.0,0.0,0.0,0.0,0.07134819,0.3466623,0.0128925145,PUNT,false,false,,40.0,1.0,0.0,0.0,0.0,1.0,1.0,119.0,119.0,11+,61-80,,,0.0,1,,,
2017_05_BUF_CIN,2017,5,2017-10-08,CIN,BUF,BUF,CIN,2.0,1825.0,43.0,10.0,0.0,outdoors,63.0,10.0,0.0,0.0,0.0,0.0,-0.65098566,0.47109374,-0.00126037,PUNT,false,false,,43.0,1.0,0.0,0.0,1.0,12.0,12.0,2107.0,2107.0,6-10,41-60,0.0,1,0.33333333333333337,3,,,
2017_06_IND_TEN,2017,6,2017-10-16,TEN,IND,IND,TEN,1.0,3109.0,18.0,11.0,-3.0,outdoors,57.0,7.0,0.0,0.0,0.0,0.0,0.35772488,0.46383822,-0.012931883,FG,false,false,true,36.0,0.0,1.0,0.0,0.0,2.0,2.0,491.0,491.0,11+,0-20,,,,,,,
2017_06_NYG_DEN,2017,6,2017-10-15,DEN,NYG,NYG,DEN,4.0,31.0,22.0,11.0,10.0,outdoors,61.0,4.0,0.0,0.0,0.0,0.0,0.49975955,0.9976907,0.001239364,FG,false,false,true,40.0,0.0,1.0,0.0,0.0,23.0,23.0,4139.0,4139.0,11+,21-40,,,,,,,
2017_07_TEN_CLE,2017,7,2017-10-22,CLE,TEN,CLE,TEN,1.0,3104.0,66.0,1.0,-3.0,outdoors,74.0,12.0,0.0,0.0,0.0,0.0,-0.7407236,0.49217886,-0.047208548,PUNT,false,false,,53.0,1.0,0.0,0.0,0.0,2.0,2.0,427.0,427.0,1,61-80,,,,,0.04450043,0.4012768665050412,2.0262747
2017_12_CHI_PHI,2017,12,2017-11-26,PHI,CHI,PHI,CHI,2.0,1958.0,48.0,1.0,17.0,outdoors,49.0,17.0,0.0,0.0,0.0,0.0,1.792205,0.91403943,0.024817407,GO,true,false,,,0.0,0.0,1.0,0.0,12.0,12.0,1694.0,1694.0,1,41-60,0.8571428571428571,7,0.0,3,-0.70363444,0.35285644541716293,1.277852
2017_12_CHI_PHI,2017,12,2017-11-26,PHI,CHI,PHI,CHI,3.0,1160.0,42.0,1.0,21.0,outdoors,49.0,17.0,0.0,0.0,0.0,0.0,2.1864777,0.98545396,0.0066063404,GO,true,false,,,0.0,0.0,3.0,0.0,15.0,15.0,2713.0,2713.0,1,41-60,0.8571428571428571,7,0.0,3,-0.70363444,0.35285644541716293,1.277852
2017_12_HOU_BAL,2017,12,2017-11-27,BAL,HOU,BAL,HOU,2.0,1812.0,35.0,10.0,4.0,outdoors,50.0,1.0,0.0,0.0,0.0,0.0,1.3083395,0.67344886,0.050675392,FG,false,false,true,53.0,0.0,1.0,0.0,0.0,11.0,11.0,2237.0,2237.0,6-10,21-40,0.0,1,,,-0.27964523,0.33909401334996575,1.7921246
2017_12_HOU_BAL,2017,12,2017-11-27,BAL,HOU,BAL,HOU,4.0,178.0,31.0,6.0,4.0,outdoors,50.0,1.0,0.0,0.0,0.0,0.0,1.33334,0.8290958,0.06349342,FG,false,false,true,49.0,0.0,1.0,0.0,0.0,22.0,22.0,4080.0,4080.0,6-10,21-40,0.0,1,,,-0.27964523,0.33909401334996575,1.7921246
2017_16_IND_BAL,2017,16,2017-12-23,BAL,IND,BAL,IND,1.0,3098.0,12.0,12.0,0.0,outdoors,63.0,14.0,0.0,0.0,0.0,0.0,0.17422672,0.66105336,-0.003743291,FG,false,false,true,30.0,0.0,1.0,0.0,0.0,2.0,2.0,452.0,452.0,11+,0-20,1.0,1,1.0,1,-0.6606576,0.3363815827418768,1.2855413
2018_02_DET_SF,2018,2,2018-09-16,SF,DET,SF,DET,3.0,1255.0,45.0,7.0,7.0,outdoors,73.0,12.0,0.0,0.0,0.0,0.0,-0.35299665,0.79085314,-0.009950995,PUNT,false,false,,31.0,1.0,0.0,0.0,0.0,15.0,15.0,2919.0,2919.0,6-10,41-60,,,0.5,2,,,
2018_04_DET_DAL,2018,4,2018-09-30,DAL,DET,DAL,DET,3.0,1464.0,48.0,32.0,3.0,closed,,,0.0,0.0,0.0,0.0,-0.5373403,0.6984491,-0.046841443,PUNT,false,false,,36.0,1.0,0.0,0.0,0.0,11.0,11.0,2352.0,2352.0,11+,41-60,0.3333333333333333,3,1.0,1,,,
2017_03_NYG_PHI,2017,3,2017-09-24,PHI,NYG,NYG,PHI,3.0,982.0,13.0,2.0,-14.0,outdoors,89.0,6.0,1.0,0.0,1.0,0.0,-3.3570967,0.09595996,-0.048379004,GO,false,true,,,0.0,0.0,0.0,0.0,14.0,14.0,2953.0,2953.0,2,0-20,0.0,2,1.0,1,,,
2017_05_BUF_CIN,2017,5,2017-10-08,CIN,BUF,BUF,CIN,1.0,2715.0,13.0,4.0,-7.0,outdoors,63.0,10.0,0.0,0.0,0.0,0.0,0.17571162,0.3118535,0.03596416,FG,false,false,true,31.0,0.0,1.0,0.0,0.0,6.0,6.0,911.0,911.0,3-5,0-20,,,0.0,2,,,
2017_05_BUF_CIN,2017,5,2017-10-08,CIN,BUF,BUF,CIN,3.0,1019.0,20.0,4.0,0.0,outdoors,63.0,10.0,0.0,0.0,0.0,0.0,0.45876914,0.5087653,0.07435289,FG,false,false,true,38.0,0.0,1.0,0.0,0.0,18.0,18.0,2951.0,2951.0,3-5,0-20,,,0.0,2,,,
2017_13_CLE_LAC,2017,13,2017-12-03,LAC,CLE,CLE,LAC,4.0,728.0,17.0,10.0,-12.0,outdoors,68.0,7.0,0.0,0.0,0.0,0.0,0.3330347,0.0812584,0.013383344,FG,false,false,true,35.0,0.0,1.0,0.0,0.0,12.0,12.0,3119.0,3119.0,6-10,0-20,,,1.0,2,0.24669997,0.3944896344667406,1.7767984
2017_16_IND_BAL,2017,16,2017-12-23,BAL,IND,BAL,IND,2.0,1819.0,66.0,6.0,6.0,outdoors,63.0,14.0,0.0,0.0,0.0,0.0,-0.26828086,0.77168167,-0.026847184,PUNT,false,false,,28.0,1.0,0.0,0.0,0.0,8.0,8.0,1826.0,1826.0,6-10,61-80,0.0,1,1.0,2,-0.6606576,0.3363815827418768,1.2855413
2018_01_NYJ_DET,2018,1,2018-09-10,DET,NYJ,NYJ,DET,1.0,3225.0,50.0,13.0,-7.0,dome,,,0.0,0.0,0.0,0.0,0.017747989,0.19961008,0.012901396,PUNT,false,false,,40.0,1.0,0.0,0.0,0.0,2.0,2.0,349.0,349.0,11+,41-60,0.0,1,1.0,1,,,
2018_04_SEA_ARI,2018,4,2018-09-30,ARI,SEA,SEA,ARI,2.0,2520.0,65.0,1.0,4.0,closed,,,0.0,0.0,0.0,0.0,-0.478671,0.56343806,-0.0033147037,PUNT,false,false,,50.0,1.0,0.0,0.0,0.0,7.0,7.0,1189.0,1189.0,1,61-80,,,,,,,
2018_05_ATL_PIT,2018,5,2018-10-07,PIT,ATL,ATL,PIT,3.0,1556.0,57.0,4.0,-3.0,outdoors,83.0,5.0,0.0,0.0,0.0,0.0,-0.045677777,0.3183916,0.00033828616,PUNT,false,false,,42.0,1.0,0.0,0.0,0.0,11.0,11.0,2303.0,2303.0,3-5,41-60,0.0,1,1.0,1,,,
2017_03_NYG_PHI,2017,3,2017-09-24,PHI,NYG,PHI,NYG,4.0,56.0,28.0,7.0,-3.0,outdoors,89.0,6.0,0.0,0.0,0.0,0.0,1.0434328,0.32700926,0.11801398,FG,false,false,true,46.0,0.0,1.0,0.0,0.0,23.0,23.0,4338.0,4338.0,6-10,21-40,0.0,4,1.0,2,,,
2017_04_BUF_ATL,2017,4,2017-10-01,ATL,BUF,BUF,ATL,4.0,729.0,1.0,1.0,4.0,closed,,,0.0,0.0,0.0,0.0,-1.4608369,0.8167107,-0.040441155,GO,false,false,,,0.0,0.0,0.0,0.0,14.0,14.0,2923.0,2923.0,1,0-20,0.2,5,0.5,8,,,
2017_04_TEN_HOU,2017,4,2017-10-01,HOU,TEN,HOU,TEN,2.0,2166.0,32.0,18.0,14.0,open,,,0.0,0.0,0.0,0.0,1.385799,0.90598035,0.004618153,FG,false,false,true,50.0,0.0,1.0,0.0,0.0,8.0,8.0,1397.0,1397.0,11+,21-40,,,1.0,3,,,
2017_07_CIN_PIT,2017,7,2017-10-22,PIT,CIN,PIT,CIN,3.0,1348.0,23.0,5.0,6.0,outdoors,79.0,6.0,0.0,0.0,0.0,0.0,0.79012907,0.8021804,0.027168691,FG,false,false,true,41.0,0.0,1.0,0.0,0.0,11.0,11.0,2360.0,2360.0,3-5,21-40,,,0.0,1,,,
2017_07_TB_BUF,2017,7,2017-10-22,BUF,TB,BUF,TB,2.0,2052.0,23.0,9.0,4.0,outdoors,74.0,9.0,0.0,0.0,0.0,0.0,-3.6547105,0.7692699,-0.08655569,FG,false,false,false,41.0,0.0,1.0,0.0,0.0,6.0,6.0,1719.0,1719.0,6-10,21-40,0.0,2,1.0,1,,,
2017_07_TB_BUF,2017,7,2017-10-22,BUF,TB,BUF,TB,4.0,18.0,12.0,1.0,0.0,outdoors,74.0,9.0,0.0,0.0,0.0,0.0,0.137076,0.8179191,0.095704384,FG,false,false,true,30.0,0.0,1.0,0.0,0.0,21.0,21.0,4549.0,4549.0,1,0-20,0.2,5,0.0,1,,,
2017_09_DEN_PHI,2017,9,2017-11-05,PHI,DEN,PHI,DEN,3.0,1401.0,3.0,1.0,22.0,outdoors,61.0,5.0,1.0,1.0,1.0,0.0,2.1760502,0.99743843,0.00086796284,GO,true,false,,,0.0,0.0,1.0,0.0,15.0,15.0,2679.0,2679.0,1,0-20,1.0,2,0.5,2,-0.9937344,0.33991240085332075,1.2603785
2017_10_LAC_JAX,2017,10,2017-11-12,JAX,LAC,LAC,JAX,2.0,2424.0,36.0,10.0,-6.0,outdoors,76.0,5.0,0.0,0.0,0.0,0.0,-1.981724,0.24300769,0.003930539,PUNT,false,false,,36.0,1.0,0.0,0.0,1.0,7.0,7.0,1232.0,1232.0,6-10,21-40,0.0,1,0.5,2,0.36763418,0.4050368620774603,1.8959447
2017_10_LAC_JAX,2017,10,2017-11-12,JAX,LAC,LAC,JAX,4.0,638.0,32.0,6.0,0.0,outdoors,76.0,5.0,0.0,0.0,0.0,0.0,1.6203747,0.4698099,0.12296736,FG,false,false,true,50.0,0.0,1.0,0.0,0.0,20.0,20.0,3228.0,3228.0,6-10,21-40,0.0,1,0.5,2,0.36763418,0.4050368620774603,1.8959447
2017_10_SEA_ARI,2017,10,2017-11-09,ARI,SEA,SEA,ARI,1.0,3429.0,51.0,13.0,0.0,open,,,0.0,0.0,0.0,0.0,1.0299947,0.3817013,0.020181954,PUNT,false,false,,43.0,1.0,0.0,0.0,0.0,3.0,3.0,261.0,261.0,11+,41-60,,,1.0,1,-0.8296812,0.33084782190524487,1.2658591
2017_12_CHI_PHI,2017,12,2017-11-26,PHI,CHI,PHI,CHI,3.0,1028.0,35.0,6.0,21.0,outdoors,49.0,17.0,1.0,0.0,1.0,0.0,-3.0151742,0.9856808,-0.0022875946,GO,false,true,,,0.0,0.0,0.0,0.0,15.0,15.0,2801.0,2801.0,6-10,21-40,0.0,4,1.0,2,-0.70363444,0.35285644541716293,1.277852
2017_14_NE_MIA,2017,14,2017-12-11,MIA,NE,NE,MIA,3.0,1452.0,71.0,1.0,-10.0,outdoors,55.0,7.0,0.0,0.0,0.0,0.0,0.08370754,0.13319612,0.006838858,PUNT,false,false,,53.0,1.0,0.0,0.0,0.0,14.0,14.0,2236.0,2236.0,1,61-80,,,,,-0.9190901,0.3476950364649675,1.3692154
